10/07/2017 16:52:02 | SyncInvokesetFromWebPart | 013121652286

10/07/2017 16:52:07 | Callback | localhost1818

10/07/2017 16:52:07 | RenderReport | loadData

10/07/2017 16:52:07 | RenderReport | 013121652286

10/07/2017 16:52:07 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

10/07/2017 16:52:07 | SyncInvokeGetCsPrintFromWebPart | 013121652286

10/07/2017 16:52:07 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

10/07/2017 16:52:07 | LoadData | 013121652286

10/07/2017 16:52:08 | LoadData | données trouve

10/07/2017 16:52:08 | LoadData | Parametre trouvé

10/07/2017 16:52:08 | data | data trouve data count: 480

10/07/2017 16:52:12 | Page_Load | RenderReport retour ok

10/07/2017 16:52:12 | RunExportFile | \\PC\Impression|FactureSimpleA1072017165212|pdf

10/07/2017 16:52:22 | Page_Load | ICI3

10/07/2017 16:54:20 | SyncInvokesetFromWebPart | 01312165419943

10/07/2017 16:54:20 | Callback | localhost1818

10/07/2017 16:54:20 | RenderReport | loadData

10/07/2017 16:54:20 | RenderReport | 01312165419943

10/07/2017 16:54:20 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

10/07/2017 16:54:20 | SyncInvokeGetCsPrintFromWebPart | 01312165419943

10/07/2017 16:54:20 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

10/07/2017 16:54:20 | LoadData | 01312165419943

10/07/2017 16:54:20 | LoadData | données trouve

10/07/2017 16:54:20 | LoadData | Parametre trouvé

10/07/2017 16:54:20 | data | data trouve data count: 54

10/07/2017 16:54:21 | Page_Load | RenderReport retour ok

10/07/2017 16:54:21 | RunExportFile | \\PC\Impression|Demande1072017165421|xlsx

10/07/2017 16:54:21 | RunExportFile | Générer byte

10/07/2017 16:54:22 | RunExportFile | Initialiser le filsStream

10/07/2017 16:54:22 | RunExportFile | Création du fichier

10/07/2017 16:54:22 | Page_Load | ICI3

10/07/2017 16:55:25 | SyncInvokesetFromWebPart | 01312165525863

10/07/2017 16:55:25 | Callback | localhost1818

10/07/2017 16:55:25 | RenderReport | loadData

10/07/2017 16:55:26 | RenderReport | 01312165525863

10/07/2017 16:55:26 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

10/07/2017 16:55:26 | SyncInvokeGetCsPrintFromWebPart | 01312165525863

10/07/2017 16:55:26 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

10/07/2017 16:55:26 | LoadData | 01312165525863

10/07/2017 16:55:26 | LoadData | données trouve

10/07/2017 16:55:26 | LoadData | Parametre trouvé

10/07/2017 16:55:26 | data | data trouve data count: 54

10/07/2017 16:55:26 | Page_Load | RenderReport retour ok

10/07/2017 16:55:26 | RunExportFile | \\PC\Impression|Demande1072017165526|xlsx

10/07/2017 16:55:27 | RunExportFile | Générer byte

10/07/2017 16:55:27 | RunExportFile | Initialiser le filsStream

10/07/2017 16:55:27 | RunExportFile | Création du fichier

10/07/2017 16:55:27 | Page_Load | ICI3

10/07/2017 18:35:10 | SyncInvokesetFromWebPart | 0131218359852

10/07/2017 18:35:25 | Callback | localhost1818

10/07/2017 18:35:25 | RenderReport | loadData

10/07/2017 18:35:25 | RenderReport | 0131218359852

10/07/2017 18:35:25 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

10/07/2017 18:35:25 | SyncInvokeGetCsPrintFromWebPart | 0131218359852

10/07/2017 18:35:25 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

10/07/2017 18:35:25 | LoadData | 0131218359852

10/07/2017 18:35:25 | LoadData | données trouve

10/07/2017 18:35:25 | LoadData | Parametre trouvé

10/07/2017 18:35:25 | data | data trouve

10/07/2017 18:35:25 | CreatePDFChemin | ~/Reports/Report/EtatCompteur.rdlc | Chemin du fichier rdlc

10/07/2017 18:35:26 | CreatePDFChemin | pParametre : System.Collections.Specialized.StringCollection  pParametre : System.Collections.Specialized.StringCollection | Set Parameters

10/07/2017 18:35:26 | CreatePDFChemin | Add DataSources ok

10/07/2017 18:35:26 | RunCreationPDF | \\PC\Impression

10/07/2017 18:40:12 | SyncInvokesetFromWebPart | 01312184010733

10/07/2017 18:40:12 | Callback | localhost1818

10/07/2017 18:40:12 | RenderReport | loadData

10/07/2017 18:40:13 | RenderReport | 01312184010733

10/07/2017 18:40:13 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

10/07/2017 18:40:13 | SyncInvokeGetCsPrintFromWebPart | 01312184010733

10/07/2017 18:40:13 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

10/07/2017 18:40:13 | LoadData | 01312184010733

10/07/2017 18:40:13 | LoadData | données trouve

10/07/2017 18:40:14 | LoadData | Parametre non trouvé

10/07/2017 18:40:14 | data | data trouve data count: 2520

10/07/2017 18:40:14 | Page_Load | RenderReport retour ok

