05/06/2017 02:58:27 | SyncInvokesetFromWebPart | 0263925825285

05/06/2017 02:59:06 | Callback | localhost1818

05/06/2017 02:59:06 | RenderReport | loadData

05/06/2017 02:59:06 | RenderReport | 0263925825285

05/06/2017 02:59:06 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

05/06/2017 02:59:06 | SyncInvokeGetCsPrintFromWebPart | 0263925825285

05/06/2017 02:59:06 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

05/06/2017 02:59:07 | LoadData | 0263925825285

05/06/2017 02:59:07 | LoadData | données trouve

05/06/2017 02:59:07 | LoadData | Parametre non trouvé

05/06/2017 02:59:07 | data | data trouve

05/06/2017 02:59:07 | CreatePDFChemin | ~/Reports/Accueil/AccuseRecption.rdlc | Chemin du fichier rdlc

05/06/2017 02:59:07 | CreatePDFChemin | Add DataSources ok

05/06/2017 02:59:07 | RunCreationPDF | \\LAP-SI-GAL-10\Impression

05/06/2017 03:02:24 | SyncInvokesetFromWebPart | 026393223457

05/06/2017 03:02:24 | Callback | localhost1818

05/06/2017 03:02:25 | RenderReport | loadData

05/06/2017 03:02:25 | RenderReport | 026393223457

05/06/2017 03:02:25 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

05/06/2017 03:02:25 | SyncInvokeGetCsPrintFromWebPart | 026393223457

05/06/2017 03:02:25 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

05/06/2017 03:02:25 | LoadData | 026393223457

05/06/2017 03:02:25 | LoadData | données trouve

05/06/2017 03:02:25 | LoadData | Parametre non trouvé

05/06/2017 03:02:25 | data | data trouve

05/06/2017 03:02:26 | CreatePDFChemin | ~/Reports/Accueil/AccuseRecption.rdlc | Chemin du fichier rdlc

05/06/2017 03:02:26 | CreatePDFChemin | Add DataSources ok

05/06/2017 03:02:26 | RunCreationPDF | \\LAP-SI-GAL-10\Impression

05/06/2017 03:04:19 | SyncInvokesetFromWebPart | 026393419423

