30/06/2017 06:36:17 | SyncInvokesetFromWebPart | 0148563617633

30/06/2017 06:36:22 | Callback | localhost1818

30/06/2017 06:36:22 | RenderReport | loadData

30/06/2017 06:36:22 | RenderReport | 0148563617633

30/06/2017 06:36:22 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

30/06/2017 06:36:22 | SyncInvokeGetCsPrintFromWebPart | 0148563617633

30/06/2017 06:36:22 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

30/06/2017 06:36:22 | LoadData | 0148563617633

30/06/2017 06:36:22 | LoadData | Aucune données

30/06/2017 06:36:22 | LoadData | Parametre non trouvé

30/06/2017 06:36:22 | data | data Aucun

30/06/2017 06:36:22 | Page_Load | RenderReport retour ok

30/06/2017 06:36:22 | RunExportFile | \\PC\Impression|Index306201763622|xlsx

30/06/2017 06:44:52 | SyncInvokesetFromWebPart | 014856445271

30/06/2017 06:44:52 | Callback | localhost1818

30/06/2017 06:44:52 | RenderReport | loadData

30/06/2017 06:44:52 | RenderReport | 014856445271

30/06/2017 06:44:52 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

30/06/2017 06:44:52 | SyncInvokeGetCsPrintFromWebPart | 014856445271

30/06/2017 06:44:52 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

30/06/2017 06:44:52 | LoadData | 014856445271

30/06/2017 06:44:52 | LoadData | données trouve

30/06/2017 06:44:52 | LoadData | Parametre non trouvé

30/06/2017 06:44:52 | data | data trouve

30/06/2017 06:44:52 | CreatePDFChemin | ~/Reports/Facturation/AnomalieFacturation.rdlc | Chemin du fichier rdlc

30/06/2017 06:44:52 | CreatePDFChemin | Add DataSources ok

30/06/2017 06:44:52 | RunCreationPDF | \\PC\Impression

30/06/2017 06:57:00 | SyncInvokesetFromWebPart | 01485657036

30/06/2017 06:57:00 | Callback | localhost1818

30/06/2017 06:57:00 | RenderReport | loadData

30/06/2017 06:57:00 | RenderReport | 01485657036

30/06/2017 06:57:00 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

30/06/2017 06:57:00 | SyncInvokeGetCsPrintFromWebPart | 01485657036

30/06/2017 06:57:00 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

30/06/2017 06:57:00 | LoadData | 01485657036

30/06/2017 06:57:00 | LoadData | données trouve

30/06/2017 06:57:00 | LoadData | Parametre trouvé

30/06/2017 06:57:00 | data | data trouve data count: 17

30/06/2017 06:57:01 | Page_Load | RenderReport retour ok

30/06/2017 06:57:01 | RunExportFile | \\PC\Impression|FactureSimpleA30620176571|pdf

30/06/2017 06:57:03 | Page_Load | ICI3

