25/06/2017 12:33:07 | SyncInvokesetFromWebPart | 0136012331566

25/06/2017 12:33:15 | Callback | localhost1818

25/06/2017 12:33:15 | RenderReport | loadData

25/06/2017 12:33:15 | RenderReport | 0136012331566

25/06/2017 12:33:15 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

25/06/2017 12:33:15 | SyncInvokeGetCsPrintFromWebPart | 0136012331566

25/06/2017 12:33:15 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

25/06/2017 12:33:15 | LoadData | 0136012331566

25/06/2017 12:33:15 | LoadData | données trouve

25/06/2017 12:33:15 | LoadData | Parametre trouvé

25/06/2017 12:33:15 | data | data trouve

25/06/2017 12:33:15 | CreatePDFChemin | ~/Reports/Report/EtatCompteur.rdlc | Chemin du fichier rdlc

25/06/2017 12:33:18 | CreatePDFChemin | pParametre : System.Collections.Specialized.StringCollection  pParametre : System.Collections.Specialized.StringCollection | Set Parameters

25/06/2017 12:33:18 | CreatePDFChemin | Add DataSources ok

25/06/2017 12:33:18 | RunCreationPDF | \\PC\Impression

25/06/2017 20:27:29 | setFromWebPart_Acceuil | 01312202655914

25/06/2017 20:27:49 | Callback | localhost1818

25/06/2017 20:27:49 | RenderReport | loadData

25/06/2017 20:27:49 | RenderReport | 01312202655914

25/06/2017 20:27:49 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

25/06/2017 20:27:49 | SyncInvokeGetCsPrintFromWebPart | 01312202655914

25/06/2017 20:27:49 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

25/06/2017 20:27:49 | LoadData | 01312202655914

25/06/2017 20:27:49 | LoadData | données trouve

25/06/2017 20:27:49 | LoadData | Parametre trouvé

25/06/2017 20:27:49 | data | data trouve

25/06/2017 20:27:49 | RenderReport | La référence d'objet n'est pas définie à une instance d'un objet.

25/06/2017 20:27:49 | CreatePDFChemin | La référence d'objet n'est pas définie à une instance d'un objet.

25/06/2017 20:28:43 | setFromWebPart_Acceuil | 0131220284127

25/06/2017 20:29:11 | Callback | localhost1818

25/06/2017 20:29:47 | RenderReport | loadData

25/06/2017 20:29:48 | RenderReport | 0131220284127

25/06/2017 20:30:05 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

25/06/2017 20:30:05 | SyncInvokeGetCsPrintFromWebPart | 0131220284127

25/06/2017 20:30:05 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

25/06/2017 20:30:21 | LoadData | 0131220284127

25/06/2017 20:30:21 | LoadData | données trouve

25/06/2017 20:30:21 | LoadData | Parametre trouvé

25/06/2017 20:30:21 | data | data trouve

25/06/2017 20:30:21 | RenderReport | La référence d'objet n'est pas définie à une instance d'un objet.

25/06/2017 20:30:21 | CreatePDFChemin | La référence d'objet n'est pas définie à une instance d'un objet.

25/06/2017 22:49:42 | SyncInvokesetFromWebPart | 01312224938973

25/06/2017 22:50:06 | Callback | localhost1818

25/06/2017 22:50:15 | RenderReport | loadData

25/06/2017 22:50:15 | RenderReport | 01312224938973

25/06/2017 22:50:15 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

25/06/2017 22:50:15 | SyncInvokeGetCsPrintFromWebPart | 01312224938973

25/06/2017 22:50:15 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

25/06/2017 22:50:15 | LoadData | 01312224938973

25/06/2017 22:50:15 | LoadData | données trouve

25/06/2017 22:50:15 | LoadData | Parametre trouvé

25/06/2017 22:50:15 | data | data trouve

25/06/2017 22:50:15 | RenderReport | La référence d'objet n'est pas définie à une instance d'un objet.

25/06/2017 22:50:15 | CreatePDFChemin | La référence d'objet n'est pas définie à une instance d'un objet.

25/06/2017 22:56:32 | SyncInvokesetFromWebPart | 01312225631770

25/06/2017 22:56:53 | Callback | localhost1818

25/06/2017 22:57:05 | RenderReport | loadData

25/06/2017 22:57:06 | RenderReport | 01312225631770

25/06/2017 22:57:18 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

25/06/2017 22:57:19 | SyncInvokeGetCsPrintFromWebPart | 01312225631770

25/06/2017 22:57:22 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

25/06/2017 22:57:42 | LoadData | 01312225631770

25/06/2017 22:57:43 | LoadData | données trouve

25/06/2017 22:57:44 | LoadData | Parametre trouvé

25/06/2017 22:57:49 | data | data trouve data count: 12

25/06/2017 22:58:04 | Page_Load | RenderReport retour ok

25/06/2017 22:58:15 | RunExportFile | \\PC\Impression|DonnesStatistiqueDemande2562017225811|xlsx

25/06/2017 22:58:21 | RunExportFile | Générer byte

25/06/2017 22:58:23 | RunExportFile | Initialiser le filsStream

25/06/2017 22:58:25 | RunExportFile | Création du fichier

25/06/2017 22:58:29 | Page_Load | ICI3

