09/04/2018 12:35:25 | SyncInvokesetFromWebPart | 01312123524624

09/04/2018 12:35:26 | Callback | localhost1818

09/04/2018 12:35:27 | RenderReport | loadData

09/04/2018 12:35:27 | RenderReport | 01312123524624

09/04/2018 12:35:27 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

09/04/2018 12:35:27 | SyncInvokeGetCsPrintFromWebPart | 01312123524624

09/04/2018 12:35:27 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

09/04/2018 12:35:27 | LoadData | 01312123524624

09/04/2018 12:35:27 | LoadData | données trouve

09/04/2018 12:35:27 | LoadData | Parametre non trouvé

09/04/2018 12:35:27 | data | data trouve

09/04/2018 12:35:27 | CreatePDFChemin | ~/Reports/Accueil/CreationClient.rdlc | Chemin du fichier rdlc

09/04/2018 12:35:27 | CreatePDFChemin | Add DataSources ok

09/04/2018 12:35:27 | RunCreationPDF | \\PC\Impression

09/04/2018 12:59:04 | SyncInvokesetFromWebPart | 0131212594228

09/04/2018 12:59:04 | Callback | localhost1818

09/04/2018 12:59:04 | RenderReport | loadData

09/04/2018 12:59:04 | RenderReport | 0131212594228

09/04/2018 12:59:04 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

09/04/2018 12:59:04 | SyncInvokeGetCsPrintFromWebPart | 0131212594228

09/04/2018 12:59:04 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

09/04/2018 12:59:04 | LoadData | 0131212594228

09/04/2018 12:59:04 | LoadData | données trouve

09/04/2018 12:59:04 | LoadData | Parametre non trouvé

09/04/2018 12:59:04 | data | data trouve

09/04/2018 12:59:04 | CreatePDFChemin | ~/Reports/Accueil/CreationClient.rdlc | Chemin du fichier rdlc

09/04/2018 12:59:04 | CreatePDFChemin | Add DataSources ok

09/04/2018 12:59:04 | RunCreationPDF | \\PC\Impression

