15/03/2018 21:42:18 | SyncInvokesetFromWebPart | 0229921421838

15/03/2018 21:42:23 | Callback | localhost1818

15/03/2018 21:42:23 | RenderReport | loadData

15/03/2018 21:42:23 | RenderReport | 0229921421838

15/03/2018 21:42:23 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

15/03/2018 21:42:23 | SyncInvokeGetCsPrintFromWebPart | 0229921421838

15/03/2018 21:42:23 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

15/03/2018 21:42:23 | LoadData | 0229921421838

15/03/2018 21:42:23 | LoadData | données trouve

15/03/2018 21:42:23 | LoadData | Parametre non trouvé

15/03/2018 21:42:23 | data | data trouve

15/03/2018 21:42:23 | CreatePDFChemin | ~/Reports/Accueil/AccuseRecption.rdlc | Chemin du fichier rdlc

15/03/2018 21:42:23 | CreatePDFChemin | Add DataSources ok

15/03/2018 21:42:23 | RunCreationPDF | \\PC\Impression

15/03/2018 22:22:29 | SyncInvokesetFromWebPart | 01312222229181

15/03/2018 22:22:32 | Callback | localhost1818

15/03/2018 22:22:32 | RenderReport | loadData

15/03/2018 22:22:32 | RenderReport | 01312222229181

15/03/2018 22:22:32 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

15/03/2018 22:22:32 | SyncInvokeGetCsPrintFromWebPart | 01312222229181

15/03/2018 22:22:32 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

15/03/2018 22:22:33 | LoadData | 01312222229181

15/03/2018 22:22:33 | LoadData | données trouve

15/03/2018 22:22:33 | LoadData | Parametre non trouvé

15/03/2018 22:22:33 | data | data trouve

15/03/2018 22:22:33 | CreatePDFChemin | ~/Reports/Reclamation/FicheDeTravail.rdlc | Chemin du fichier rdlc

15/03/2018 22:22:33 | CreatePDFChemin | Add DataSources ok

15/03/2018 22:22:33 | RunCreationPDF | \\PC\Impression

