13/09/2018 11:40:14 | SyncInvokesetFromWebPart | 11111114013935
13/09/2018 15:03:19 | LoadData | 0252715319478

13/09/2018 15:03:19 | LoadData | données trouve

13/09/2018 15:03:19 | LoadData | Parametre trouvé

13/09/2018 15:03:19 | data | data trouve data count: 59

13/09/2018 15:03:20 | Page_Load | RenderReport retour ok

13/09/2018 15:03:20 | RunExportFile | \\PC\Impression|RecapStatFacturationBtFac139201815320|pdf

13/09/2018 15:03:21 | Page_Load | ICI3

13/09/2018 15:08:26 | SyncInvokesetFromWebPart | 0252715826851

13/09/2018 15:08:26 | Callback | localhost1818

13/09/2018 15:08:26 | RenderReport | loadData

13/09/2018 15:08:26 | RenderReport | 0252715826851

13/09/2018 15:08:27 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

13/09/2018 15:08:27 | SyncInvokeGetCsPrintFromWebPart | 0252715826851

13/09/2018 15:08:27 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

13/09/2018 15:08:27 | LoadData | 0252715826851

13/09/2018 15:08:27 | LoadData | données trouve

13/09/2018 15:08:27 | LoadData | Parametre trouvé

13/09/2018 15:08:27 | data | data trouve data count: 59

13/09/2018 15:08:27 | Page_Load | RenderReport retour ok

13/09/2018 15:08:27 | RunExportFile | \\PC\Impression|RecapStatFacturationBtFac139201815827|pdf

13/09/2018 15:08:28 | Page_Load | ICI3

13/09/2018 15:09:37 | SyncInvokesetFromWebPart | 0252715937604

13/09/2018 15:09:37 | Callback | localhost1818

13/09/2018 15:09:37 | RenderReport | loadData

13/09/2018 15:09:37 | RenderReport | 0252715937604

13/09/2018 15:09:37 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

13/09/2018 15:09:37 | SyncInvokeGetCsPrintFromWebPart | 0252715937604

13/09/2018 15:09:37 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

13/09/2018 15:09:37 | LoadData | 0252715937604

13/09/2018 15:09:37 | LoadData | données trouve

13/09/2018 15:09:37 | LoadData | Parametre trouvé

13/09/2018 15:09:37 | data | data trouve data count: 59

13/09/2018 15:09:38 | Page_Load | RenderReport retour ok

13/09/2018 15:09:38 | RunExportFile | \\PC\Impression|RecapStatFacturationBtFac139201815938|pdf

13/09/2018 15:09:39 | Page_Load | ICI3

13/09/2018 15:15:36 | SyncInvokesetFromWebPart | 0252715153687

13/09/2018 15:15:36 | Callback | localhost1818

13/09/2018 15:15:36 | RenderReport | loadData

13/09/2018 15:15:36 | RenderReport | 0252715153687

13/09/2018 15:15:36 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

13/09/2018 15:15:36 | SyncInvokeGetCsPrintFromWebPart | 0252715153687

13/09/2018 15:15:36 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

13/09/2018 15:15:36 | LoadData | 0252715153687

13/09/2018 15:15:36 | LoadData | données trouve

13/09/2018 15:15:36 | LoadData | Parametre trouvé

13/09/2018 15:15:36 | data | data trouve data count: 59

13/09/2018 15:15:36 | Page_Load | RenderReport retour ok

13/09/2018 15:15:36 | RunExportFile | \\PC\Impression|RecapStatFacturationBtFac1392018151536|pdf

13/09/2018 15:15:37 | Page_Load | ICI3

13/09/2018 15:17:52 | SyncInvokesetFromWebPart | 02527151752462

13/09/2018 15:17:52 | Callback | localhost1818

13/09/2018 15:17:52 | RenderReport | loadData

13/09/2018 15:17:52 | RenderReport | 02527151752462

13/09/2018 15:17:52 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

13/09/2018 15:17:52 | SyncInvokeGetCsPrintFromWebPart | 02527151752462

13/09/2018 15:17:52 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

13/09/2018 15:17:52 | LoadData | 02527151752462

13/09/2018 15:17:52 | LoadData | données trouve

13/09/2018 15:17:52 | LoadData | Parametre trouvé

13/09/2018 15:17:52 | data | data trouve data count: 59

13/09/2018 15:17:53 | Page_Load | RenderReport retour ok

13/09/2018 15:17:53 | RunExportFile | \\PC\Impression|RecapStatFacturationBtFac1392018151753|pdf

13/09/2018 15:17:54 | Page_Load | ICI3

13/09/2018 15:20:14 | SyncInvokesetFromWebPart | 02527152014760

13/09/2018 15:20:14 | Callback | localhost1818

13/09/2018 15:20:14 | RenderReport | loadData

13/09/2018 15:20:14 | RenderReport | 02527152014760

13/09/2018 15:20:14 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

13/09/2018 15:20:14 | SyncInvokeGetCsPrintFromWebPart | 02527152014760

13/09/2018 15:20:14 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

13/09/2018 15:20:14 | LoadData | 02527152014760

13/09/2018 15:20:14 | LoadData | données trouve

13/09/2018 15:20:14 | LoadData | Parametre trouvé

13/09/2018 15:20:15 | data | data trouve data count: 59

13/09/2018 15:20:15 | Page_Load | RenderReport retour ok

13/09/2018 15:20:15 | RunExportFile | \\PC\Impression|RecapStatFacturationBtFac1392018152015|pdf

13/09/2018 15:20:16 | Page_Load | ICI3

13/09/2018 15:22:18 | SyncInvokesetFromWebPart | 02527152218308

13/09/2018 15:22:18 | Callback | localhost1818

13/09/2018 15:22:18 | RenderReport | loadData

13/09/2018 15:22:18 | RenderReport | 02527152218308

13/09/2018 15:22:18 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

13/09/2018 15:22:18 | SyncInvokeGetCsPrintFromWebPart | 02527152218308

13/09/2018 15:22:18 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

13/09/2018 15:22:18 | LoadData | 02527152218308

13/09/2018 15:22:18 | LoadData | données trouve

13/09/2018 15:22:18 | LoadData | Parametre trouvé

13/09/2018 15:22:18 | data | data trouve data count: 59

13/09/2018 15:22:18 | Page_Load | RenderReport retour ok

13/09/2018 15:22:18 | RunExportFile | \\PC\Impression|RecapStatFacturationBtFac1392018152218|pdf

13/09/2018 15:22:19 | Page_Load | ICI3

13/09/2018 16:32:12 | SyncInvokesetFromWebPart | 11111163212272

13/09/2018 16:32:16 | Callback | localhost1818

13/09/2018 16:32:16 | RenderReport | loadData

13/09/2018 16:32:16 | RenderReport | 11111163212272

13/09/2018 16:32:16 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

13/09/2018 16:32:16 | SyncInvokeGetCsPrintFromWebPart | 11111163212272

13/09/2018 16:32:16 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

13/09/2018 16:32:16 | LoadData | 11111163212272

13/09/2018 16:32:16 | LoadData | données trouve

13/09/2018 16:32:16 | LoadData | Parametre non trouvé

13/09/2018 16:32:16 | data | data trouve

13/09/2018 16:32:16 | CreatePDFChemin | ~/Reports/Accueil/CreationClient.rdlc | Chemin du fichier rdlc

13/09/2018 16:32:16 | CreatePDFChemin | Add DataSources ok

13/09/2018 16:32:17 | RunCreationPDF | \\PC\Impression

