27/06/2018 00:41:57 | SyncInvokesetFromWebPart | 0273404156572

27/06/2018 00:42:01 | Callback | localhost1818

27/06/2018 00:42:01 | RenderReport | loadData

27/06/2018 00:42:01 | RenderReport | 0273404156572

27/06/2018 00:42:01 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

27/06/2018 00:42:01 | SyncInvokeGetCsPrintFromWebPart | 0273404156572

27/06/2018 00:42:01 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

27/06/2018 00:42:01 | LoadData | 0273404156572

27/06/2018 00:42:01 | LoadData | données trouve

27/06/2018 00:42:01 | LoadData | Parametre trouvé

27/06/2018 00:42:01 | data | data trouve data count: 4

27/06/2018 00:42:03 | Page_Load | RenderReport retour ok

27/06/2018 00:42:03 | RunExportFile | \\PC\Impression|Demande27620180423|xlsx

27/06/2018 00:42:06 | RunExportFile | Générer byte

27/06/2018 00:42:07 | RunExportFile | Initialiser le filsStream

27/06/2018 00:42:07 | RunExportFile | Création du fichier

27/06/2018 00:42:07 | Page_Load | ICI3

27/06/2018 00:42:27 | SyncInvokesetFromWebPart | 0273404227377

27/06/2018 00:42:27 | Callback | localhost1818

27/06/2018 00:42:27 | RenderReport | loadData

27/06/2018 00:42:27 | RenderReport | 0273404227377

27/06/2018 00:42:27 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

27/06/2018 00:42:27 | SyncInvokeGetCsPrintFromWebPart | 0273404227377

27/06/2018 00:42:27 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

27/06/2018 00:42:27 | LoadData | 0273404227377

27/06/2018 00:42:27 | LoadData | données trouve

27/06/2018 00:42:27 | LoadData | Parametre trouvé

27/06/2018 00:42:27 | data | data trouve data count: 1

27/06/2018 00:42:27 | Page_Load | RenderReport retour ok

27/06/2018 00:42:27 | RunExportFile | \\PC\Impression|Demande276201804227|xlsx

27/06/2018 00:42:28 | RunExportFile | Générer byte

27/06/2018 00:42:28 | RunExportFile | Initialiser le filsStream

27/06/2018 00:42:28 | RunExportFile | Création du fichier

27/06/2018 00:42:28 | Page_Load | ICI3

27/06/2018 00:43:22 | SyncInvokesetFromWebPart | 0273404321988

27/06/2018 00:43:22 | Callback | localhost1818

27/06/2018 00:43:22 | RenderReport | loadData

27/06/2018 00:43:22 | RenderReport | 0273404321988

27/06/2018 00:43:22 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

27/06/2018 00:43:22 | SyncInvokeGetCsPrintFromWebPart | 0273404321988

27/06/2018 00:43:22 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

27/06/2018 00:43:22 | LoadData | 0273404321988

27/06/2018 00:43:22 | LoadData | données trouve

27/06/2018 00:43:22 | LoadData | Parametre non trouvé

27/06/2018 00:43:22 | data | data trouve data count: 237

27/06/2018 00:43:22 | Page_Load | RenderReport retour ok

27/06/2018 00:43:22 | RunExportFile | \\PC\Impression|RegistreDemande276201804322|xlsx

27/06/2018 00:44:00 | RunExportFile | Générer byte

27/06/2018 00:44:00 | RunExportFile | Initialiser le filsStream

27/06/2018 00:44:00 | RunExportFile | Création du fichier

27/06/2018 00:44:00 | Page_Load | ICI3

27/06/2018 00:48:31 | SyncInvokesetFromWebPart | 0273404831368

27/06/2018 00:48:31 | Callback | localhost1818

27/06/2018 00:48:31 | RenderReport | loadData

27/06/2018 00:48:31 | RenderReport | 0273404831368

27/06/2018 00:48:31 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

27/06/2018 00:48:31 | SyncInvokeGetCsPrintFromWebPart | 0273404831368

27/06/2018 00:48:31 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

27/06/2018 00:48:31 | LoadData | 0273404831368

27/06/2018 00:48:31 | LoadData | données trouve

27/06/2018 00:48:31 | LoadData | Parametre non trouvé

27/06/2018 00:48:31 | data | data trouve data count: 237

27/06/2018 00:48:31 | Page_Load | RenderReport retour ok

27/06/2018 00:48:31 | RunExportFile | \\PC\Impression|RegistreDemande276201804831|xlsx

27/06/2018 00:49:11 | RunExportFile | Générer byte

