08/03/2018 17:45:13 | SyncInvokesetFromWebPart | 01312174512607

08/03/2018 17:45:26 | Callback | localhost1818

08/03/2018 17:45:28 | RenderReport | loadData

08/03/2018 17:45:28 | RenderReport | 01312174512607

08/03/2018 17:45:29 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

08/03/2018 17:45:29 | SyncInvokeGetCsPrintFromWebPart | 01312174512607

08/03/2018 17:45:29 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

08/03/2018 17:45:29 | LoadData | 01312174512607

08/03/2018 17:45:29 | LoadData | données trouve

08/03/2018 17:45:29 | LoadData | Parametre non trouvé

08/03/2018 17:45:29 | data | data trouve

08/03/2018 17:45:29 | CreatePDFChemin | ~/Reports/Reclamation/FicheDeTravail.rdlc | Chemin du fichier rdlc

08/03/2018 17:45:29 | CreatePDFChemin | Add DataSources ok

08/03/2018 17:45:29 | RunCreationPDF | \\PC\Impression

08/03/2018 17:52:42 | SyncInvokesetFromWebPart | 01312175242663

08/03/2018 17:52:42 | Callback | localhost1818

08/03/2018 17:52:42 | RenderReport | loadData

08/03/2018 17:52:42 | RenderReport | 01312175242663

08/03/2018 17:52:42 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

08/03/2018 17:52:42 | SyncInvokeGetCsPrintFromWebPart | 01312175242663

08/03/2018 17:52:42 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

08/03/2018 17:52:42 | LoadData | 01312175242663

08/03/2018 17:52:42 | LoadData | données trouve

08/03/2018 17:52:42 | LoadData | Parametre non trouvé

08/03/2018 17:52:43 | data | data trouve

08/03/2018 17:52:43 | CreatePDFChemin | ~/Reports/Reclamation/FicheDeTravail.rdlc | Chemin du fichier rdlc

08/03/2018 17:52:43 | CreatePDFChemin | Add DataSources ok

08/03/2018 17:52:43 | RunCreationPDF | \\PC\Impression

