02/05/2018 11:15:58 | SyncInvokesetFromWebPart | 02299111558452

02/05/2018 11:16:00 | Callback | localhost1818

02/05/2018 11:16:00 | RenderReport | loadData

02/05/2018 11:16:00 | RenderReport | 02299111558452

02/05/2018 11:16:00 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

02/05/2018 11:16:00 | SyncInvokeGetCsPrintFromWebPart | 02299111558452

02/05/2018 11:16:00 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

02/05/2018 11:16:00 | LoadData | 02299111558452

02/05/2018 11:16:00 | LoadData | données trouve

02/05/2018 11:16:00 | LoadData | Parametre non trouvé

02/05/2018 11:16:00 | data | data trouve

02/05/2018 11:16:01 | CreatePDFChemin | ~/Reports/Accueil/AccuseRecption.rdlc | Chemin du fichier rdlc

02/05/2018 11:16:01 | CreatePDFChemin | Add DataSources ok

02/05/2018 11:16:01 | RunCreationPDF | \\PC\Impression

02/05/2018 11:16:35 | SyncInvokesetFromWebPart | 02299111635593

02/05/2018 11:16:35 | Callback | localhost1818

02/05/2018 11:16:35 | RenderReport | loadData

02/05/2018 11:16:35 | RenderReport | 02299111635593

02/05/2018 11:16:35 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

02/05/2018 11:16:35 | SyncInvokeGetCsPrintFromWebPart | 02299111635593

02/05/2018 11:16:35 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

02/05/2018 11:16:35 | LoadData | 02299111635593

02/05/2018 11:16:35 | LoadData | données trouve

02/05/2018 11:16:35 | LoadData | Parametre non trouvé

02/05/2018 11:16:35 | data | data trouve

02/05/2018 11:16:35 | CreatePDFChemin | ~/Reports/Accueil/AccuseRecption.rdlc | Chemin du fichier rdlc

02/05/2018 11:16:35 | CreatePDFChemin | Add DataSources ok

02/05/2018 11:16:35 | RunCreationPDF | \\PC\Impression

