17/07/2017 12:41:37 | SyncInvokesetFromWebPart | 01312124136567

17/07/2017 12:41:41 | Callback | localhost1818

17/07/2017 12:41:50 | RenderReport | loadData

17/07/2017 12:41:50 | RenderReport | 01312124136567

17/07/2017 12:41:50 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

17/07/2017 12:41:50 | SyncInvokeGetCsPrintFromWebPart | 01312124136567

17/07/2017 12:41:50 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

17/07/2017 12:41:50 | LoadData | 01312124136567

17/07/2017 12:41:50 | LoadData | données trouve

17/07/2017 12:41:50 | LoadData | Parametre trouvé

17/07/2017 12:41:50 | data | data trouve data count: 24

17/07/2017 12:41:55 | Page_Load | RenderReport retour ok

17/07/2017 12:41:55 | RunExportFile | \\PC\Impression|DonnesStatistiqueDemande1772017124155|xlsx

17/07/2017 12:41:58 | RunExportFile | Générer byte

17/07/2017 12:41:59 | RunExportFile | Initialiser le filsStream

17/07/2017 12:41:59 | RunExportFile | Création du fichier

17/07/2017 12:41:59 | Page_Load | ICI3

17/07/2017 23:56:48 | SyncInvokesetFromWebPart | 01312235647531

17/07/2017 23:56:54 | Callback | localhost1818

17/07/2017 23:56:55 | RenderReport | loadData

17/07/2017 23:56:55 | RenderReport | 01312235647531

17/07/2017 23:56:55 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

17/07/2017 23:56:55 | SyncInvokeGetCsPrintFromWebPart | 01312235647531

17/07/2017 23:56:55 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

17/07/2017 23:56:55 | LoadData | 01312235647531

17/07/2017 23:56:55 | LoadData | données trouve

17/07/2017 23:56:55 | LoadData | Parametre trouvé

17/07/2017 23:56:55 | data | data trouve data count: 728

17/07/2017 23:56:57 | Page_Load | RenderReport retour ok

17/07/2017 23:56:57 | RunExportFile | \\PC\Impression|Demande1772017235657|xlsx

17/07/2017 23:57:01 | RunExportFile | Générer byte

17/07/2017 23:57:02 | RunExportFile | Initialiser le filsStream

17/07/2017 23:57:02 | RunExportFile | Création du fichier

17/07/2017 23:57:02 | Page_Load | ICI3

