19/09/2018 15:30:59 | SyncInvokesetFromWebPart | 11111153059519

19/09/2018 15:31:05 | Callback | localhost1818

19/09/2018 15:31:05 | RenderReport | loadData

19/09/2018 15:31:05 | RenderReport | 11111153059519

19/09/2018 15:31:05 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

19/09/2018 15:31:05 | SyncInvokeGetCsPrintFromWebPart | 11111153059519

19/09/2018 15:31:05 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

19/09/2018 15:31:05 | LoadData | 11111153059519

19/09/2018 15:31:05 | LoadData | données trouve

19/09/2018 15:31:06 | LoadData | Parametre non trouvé

19/09/2018 15:31:06 | data | data trouve

19/09/2018 15:31:06 | CreatePDFChemin | ~/Reports/Accueil/CreationClient.rdlc | Chemin du fichier rdlc

19/09/2018 15:31:06 | CreatePDFChemin | Add DataSources ok

19/09/2018 15:31:06 | RunCreationPDF | \\PC\Impression

19/09/2018 16:11:14 | SyncInvokesetFromWebPart | 11111161114143

19/09/2018 16:11:15 | Callback | localhost1818

19/09/2018 16:11:15 | RenderReport | loadData

19/09/2018 16:11:15 | RenderReport | 11111161114143

19/09/2018 16:11:15 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

19/09/2018 16:11:15 | SyncInvokeGetCsPrintFromWebPart | 11111161114143

19/09/2018 16:11:15 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

19/09/2018 16:11:15 | LoadData | 11111161114143

19/09/2018 16:11:15 | LoadData | données trouve

19/09/2018 16:11:15 | LoadData | Parametre non trouvé

19/09/2018 16:11:15 | data | data trouve

19/09/2018 16:11:15 | CreatePDFChemin | ~/Reports/Accueil/CreationClient.rdlc | Chemin du fichier rdlc

19/09/2018 16:11:15 | CreatePDFChemin | Add DataSources ok

19/09/2018 16:11:16 | RunCreationPDF | \\PC\Impression

19/09/2018 17:01:43 | SyncInvokesetFromWebPart | 1111117142636

19/09/2018 17:01:44 | Callback | localhost1818

19/09/2018 17:01:44 | RenderReport | loadData

19/09/2018 17:01:44 | RenderReport | 1111117142636

19/09/2018 17:01:44 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

19/09/2018 17:01:44 | SyncInvokeGetCsPrintFromWebPart | 1111117142636

19/09/2018 17:01:44 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

19/09/2018 17:01:44 | LoadData | 1111117142636

19/09/2018 17:01:44 | LoadData | données trouve

19/09/2018 17:01:44 | LoadData | Parametre non trouvé

19/09/2018 17:01:44 | data | data trouve

19/09/2018 17:01:44 | CreatePDFChemin | ~/Reports/Accueil/AccuseRecption.rdlc | Chemin du fichier rdlc

19/09/2018 17:01:44 | CreatePDFChemin | Add DataSources ok

19/09/2018 17:01:44 | RunCreationPDF | \\PC\Impression

19/09/2018 19:12:44 | SyncInvokesetFromWebPart | 11111191243457

19/09/2018 19:12:45 | Callback | localhost1818

19/09/2018 19:12:45 | RenderReport | loadData

19/09/2018 19:12:45 | RenderReport | 11111191243457

19/09/2018 19:12:45 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

19/09/2018 19:12:45 | SyncInvokeGetCsPrintFromWebPart | 11111191243457

19/09/2018 19:12:45 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

19/09/2018 19:12:46 | LoadData | 11111191243457

19/09/2018 19:12:46 | LoadData | données trouve

19/09/2018 19:12:46 | LoadData | Parametre non trouvé

19/09/2018 19:12:46 | data | data trouve

19/09/2018 19:12:46 | CreatePDFChemin | ~/Reports/Accueil/LiaisonCompteur.rdlc | Chemin du fichier rdlc

19/09/2018 19:12:46 | CreatePDFChemin | Add DataSources ok

19/09/2018 19:12:46 | RunCreationPDF | \\PC\Impression

