28/06/2017 02:50:30 | SyncInvokesetFromWebPart | 0148525025330

28/06/2017 02:50:53 | Callback | localhost1818

28/06/2017 02:50:53 | RenderReport | loadData

28/06/2017 02:50:53 | RenderReport | 0148525025330

28/06/2017 02:50:53 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

28/06/2017 02:50:53 | SyncInvokeGetCsPrintFromWebPart | 0148525025330

28/06/2017 02:50:53 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

28/06/2017 02:50:54 | LoadData | 0148525025330

28/06/2017 02:50:54 | LoadData | données trouve

28/06/2017 02:50:54 | LoadData | Parametre non trouvé

28/06/2017 02:50:54 | data | data trouve data count: 2253

28/06/2017 02:50:55 | Page_Load | RenderReport retour ok

28/06/2017 02:50:55 | RunExportFile | \\PC\Impression|FactureAnnulation286201725055|xlsx

28/06/2017 02:51:10 | RunExportFile | Générer byte

28/06/2017 02:51:11 | RunExportFile | Initialiser le filsStream

28/06/2017 02:51:11 | RunExportFile | Création du fichier

28/06/2017 02:51:11 | Page_Load | ICI3

28/06/2017 09:53:19 | SyncInvokesetFromWebPart | 0131295318951

28/06/2017 09:53:33 | Callback | localhost1818

28/06/2017 09:53:33 | RenderReport | loadData

28/06/2017 09:53:33 | RenderReport | 0131295318951

28/06/2017 09:53:33 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

28/06/2017 09:53:33 | SyncInvokeGetCsPrintFromWebPart | 0131295318951

28/06/2017 09:53:33 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

28/06/2017 09:53:34 | LoadData | 0131295318951

28/06/2017 09:53:34 | LoadData | données trouve

28/06/2017 09:53:34 | LoadData | Parametre trouvé

28/06/2017 09:53:34 | data | data trouve data count: 12

28/06/2017 09:53:37 | Page_Load | RenderReport retour ok

28/06/2017 09:53:37 | RunExportFile | \\PC\Impression|DonnesStatistiqueDemande286201795337|xlsx

28/06/2017 09:53:43 | RunExportFile | Générer byte

28/06/2017 09:53:43 | RunExportFile | Initialiser le filsStream

28/06/2017 09:53:43 | RunExportFile | Création du fichier

28/06/2017 09:53:43 | Page_Load | ICI3

28/06/2017 10:03:19 | SyncInvokesetFromWebPart | 0131210319338

28/06/2017 10:03:20 | Callback | localhost1818

28/06/2017 10:03:20 | RenderReport | loadData

28/06/2017 10:03:20 | RenderReport | 0131210319338

28/06/2017 10:03:20 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

28/06/2017 10:03:20 | SyncInvokeGetCsPrintFromWebPart | 0131210319338

28/06/2017 10:03:20 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

28/06/2017 10:03:20 | LoadData | 0131210319338

28/06/2017 10:03:20 | LoadData | données trouve

28/06/2017 10:03:20 | LoadData | Parametre trouvé

28/06/2017 10:03:20 | data | data trouve data count: 12

28/06/2017 10:03:21 | Page_Load | RenderReport retour ok

28/06/2017 10:03:21 | RunExportFile | \\PC\Impression|DonnesStatistiqueDemande286201710321|xlsx

28/06/2017 10:03:23 | RunExportFile | Générer byte

28/06/2017 10:03:24 | RunExportFile | Initialiser le filsStream

28/06/2017 10:03:24 | RunExportFile | Création du fichier

28/06/2017 10:03:24 | Page_Load | ICI3

28/06/2017 23:47:19 | SyncInvokesetFromWebPart | 02639234718535

28/06/2017 23:47:27 | Callback | localhost1818

28/06/2017 23:47:28 | RenderReport | loadData

28/06/2017 23:47:28 | RenderReport | 02639234718535

28/06/2017 23:47:28 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

28/06/2017 23:47:28 | SyncInvokeGetCsPrintFromWebPart | 02639234718535

28/06/2017 23:47:28 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

28/06/2017 23:47:28 | LoadData | 02639234718535

28/06/2017 23:47:28 | LoadData | données trouve

28/06/2017 23:47:28 | LoadData | Parametre non trouvé

28/06/2017 23:47:28 | data | data trouve

28/06/2017 23:47:28 | CreatePDFChemin | ~/Reports/Accueil/AccuseRecption.rdlc | Chemin du fichier rdlc

28/06/2017 23:47:28 | CreatePDFChemin | Add DataSources ok

28/06/2017 23:47:28 | RunCreationPDF | \\PC\Impression

