06/03/2019 19:39:34 | SyncInvokesetFromWebPart | 02299193932935

06/03/2019 19:39:34 | Callback | localhost1818

06/03/2019 19:39:35 | RenderReport | loadData

06/03/2019 19:39:35 | RenderReport | 02299193932935

06/03/2019 19:39:35 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

06/03/2019 19:39:35 | SyncInvokeGetCsPrintFromWebPart | 02299193932935

06/03/2019 19:39:35 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

06/03/2019 19:39:35 | LoadData | 02299193932935

06/03/2019 19:39:35 | LoadData | données trouve

06/03/2019 19:39:35 | LoadData | Parametre non trouvé

06/03/2019 19:39:35 | data | data trouve

06/03/2019 19:39:35 | CreatePDFChemin | ~/Reports/Accueil/AccuseRecption.rdlc | Chemin du fichier rdlc

06/03/2019 19:39:35 | CreatePDFChemin | Add DataSources ok

06/03/2019 19:39:35 | RunCreationPDF | \\IV-DEV-LAP-001\Impression

06/03/2019 19:58:14 | SyncInvokesetFromWebPart | 01312195814447

06/03/2019 19:58:15 | Callback | localhost1818

06/03/2019 19:58:15 | RenderReport | loadData

06/03/2019 19:58:15 | RenderReport | 01312195814447

06/03/2019 19:58:15 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

06/03/2019 19:58:15 | SyncInvokeGetCsPrintFromWebPart | 01312195814447

06/03/2019 19:58:15 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

06/03/2019 19:58:16 | LoadData | 01312195814447

06/03/2019 19:58:16 | LoadData | données trouve

06/03/2019 19:58:16 | LoadData | Parametre non trouvé

06/03/2019 19:58:16 | data | data trouve

06/03/2019 19:58:16 | CreatePDFChemin | ~/Reports/Accueil/AccuseRecption.rdlc | Chemin du fichier rdlc

06/03/2019 19:58:16 | CreatePDFChemin | Add DataSources ok

06/03/2019 19:58:16 | RunCreationPDF | \\IV-DEV-LAP-001\Impression

