26/06/2018 14:08:27 | SyncInvokesetFromWebPart | 016361482793

26/06/2018 14:09:14 | Callback | localhost1818

26/06/2018 14:09:15 | RenderReport | loadData

26/06/2018 14:09:15 | RenderReport | 016361482793

26/06/2018 14:09:15 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

26/06/2018 14:09:15 | SyncInvokeGetCsPrintFromWebPart | 016361482793

26/06/2018 14:09:15 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

26/06/2018 14:09:15 | LoadData | 016361482793

26/06/2018 14:09:15 | LoadData | données trouve

26/06/2018 14:09:15 | LoadData | Parametre non trouvé

26/06/2018 14:09:15 | data | data trouve

26/06/2018 14:09:15 | CreatePDFChemin | ~/Reports/Devis/SortieCompteur1.rdlc | Chemin du fichier rdlc

26/06/2018 14:09:15 | CreatePDFChemin | Add DataSources ok

26/06/2018 14:09:15 | RunCreationPDF | \\PC\Impression

26/06/2018 14:17:15 | SyncInvokesetFromWebPart | 01636141715206

26/06/2018 14:17:15 | Callback | localhost1818

26/06/2018 14:17:15 | RenderReport | loadData

26/06/2018 14:17:15 | RenderReport | 01636141715206

26/06/2018 14:17:15 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

26/06/2018 14:17:15 | SyncInvokeGetCsPrintFromWebPart | 01636141715206

26/06/2018 14:17:15 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

26/06/2018 14:17:15 | LoadData | 01636141715206

26/06/2018 14:17:15 | LoadData | données trouve

26/06/2018 14:17:15 | LoadData | Parametre non trouvé

26/06/2018 14:17:15 | data | data trouve

26/06/2018 14:17:15 | CreatePDFChemin | ~/Reports/Devis/SortieCompteur1.rdlc | Chemin du fichier rdlc

26/06/2018 14:17:15 | CreatePDFChemin | Add DataSources ok

26/06/2018 14:17:15 | RunCreationPDF | \\PC\Impression

26/06/2018 14:55:18 | SyncInvokesetFromWebPart | 0163614551810

26/06/2018 14:55:18 | Callback | localhost1818

26/06/2018 14:55:18 | RenderReport | loadData

26/06/2018 14:55:18 | RenderReport | 0163614551810

26/06/2018 14:55:18 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

26/06/2018 14:55:18 | SyncInvokeGetCsPrintFromWebPart | 0163614551810

26/06/2018 14:55:18 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

26/06/2018 14:55:18 | LoadData | 0163614551810

26/06/2018 14:55:18 | LoadData | données trouve

26/06/2018 14:55:18 | LoadData | Parametre non trouvé

26/06/2018 14:55:18 | data | data trouve

26/06/2018 14:55:18 | CreatePDFChemin | ~/Reports/Devis/SortieCompteur1.rdlc | Chemin du fichier rdlc

26/06/2018 14:55:18 | CreatePDFChemin | Add DataSources ok

26/06/2018 14:55:18 | RunCreationPDF | \\PC\Impression

26/06/2018 21:49:42 | SyncInvokesetFromWebPart | 03293214941581

26/06/2018 21:49:43 | Callback | localhost1818

26/06/2018 21:49:43 | RenderReport | loadData

26/06/2018 21:49:43 | RenderReport | loadData

26/06/2018 21:49:43 | RenderReport | 03293214941581

26/06/2018 21:49:43 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

26/06/2018 21:49:43 | SyncInvokeGetCsPrintFromWebPart | 03293214941769

26/06/2018 21:49:43 | SyncInvokeGetCsPrintFromWebPart | 03293214941581

26/06/2018 21:49:43 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

26/06/2018 21:49:43 | LoadData | 03293214941581

26/06/2018 21:49:43 | LoadData | 03293214941769

26/06/2018 21:49:43 | LoadData | données trouve

26/06/2018 21:49:43 | LoadData | données trouve

26/06/2018 21:49:44 | LoadData | Parametre trouvé

26/06/2018 21:49:44 | data | data trouve

26/06/2018 21:49:44 | data | data trouve

26/06/2018 21:49:44 | CreatePDFChemin | ~/Reports/Caisse/RecuDecaissement.rdlc | Chemin du fichier rdlc

26/06/2018 21:49:44 | CreatePDFChemin | ~/Reports/Caisse/RecuDecaissement.rdlc | Chemin du fichier rdlc

26/06/2018 21:49:46 | CreatePDFChemin | pTypeRecu : System.Collections.Specialized.StringCollection  pTypeRecu : System.Collections.Specialized.StringCollection | Set Parameters

26/06/2018 21:49:46 | CreatePDFChemin | Add DataSources ok

26/06/2018 21:49:46 | CreatePDFChemin | Add DataSources ok

26/06/2018 21:49:46 | RunCreationPDF | \\PC\Impression

26/06/2018 21:58:38 | SyncInvokesetFromWebPart | 02734215837782

26/06/2018 21:58:38 | Callback | localhost1818

26/06/2018 21:58:38 | RenderReport | loadData

26/06/2018 21:58:38 | RenderReport | 02734215837782

26/06/2018 21:58:38 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

26/06/2018 21:58:38 | SyncInvokeGetCsPrintFromWebPart | 02734215837782

26/06/2018 21:58:38 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

26/06/2018 21:58:38 | LoadData | 02734215837782

26/06/2018 21:58:38 | LoadData | données trouve

26/06/2018 21:58:38 | LoadData | Parametre trouvé

26/06/2018 21:58:38 | data | data trouve data count: 4

26/06/2018 21:58:38 | Page_Load | RenderReport retour ok

26/06/2018 21:58:38 | RunExportFile | \\PC\Impression|Demande2662018215838|xlsx

26/06/2018 21:58:39 | RunExportFile | Générer byte

26/06/2018 21:58:39 | RunExportFile | Initialiser le filsStream

26/06/2018 21:58:39 | RunExportFile | Création du fichier

26/06/2018 21:58:39 | Page_Load | ICI3

26/06/2018 22:01:33 | SyncInvokesetFromWebPart | 0273422133769

26/06/2018 22:01:33 | Callback | localhost1818

26/06/2018 22:01:33 | RenderReport | loadData

26/06/2018 22:01:34 | RenderReport | 0273422133769

