09/05/2017 01:02:46 | SyncInvokesetFromWebPart | 035981245292

09/05/2017 01:03:03 | Callback | localhost1818

09/05/2017 01:03:04 | RenderReport | loadData

09/05/2017 01:03:04 | RenderReport | 035981245292

09/05/2017 01:03:04 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

09/05/2017 01:03:04 | SyncInvokeGetCsPrintFromWebPart | 035981245292

09/05/2017 01:03:04 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

09/05/2017 01:03:04 | LoadData | 035981245292

09/05/2017 01:03:04 | LoadData | données trouve

09/05/2017 01:03:05 | LoadData | Parametre trouvé

09/05/2017 01:03:05 | data | data trouve

09/05/2017 01:03:05 | CreatePDFChemin | ~/Reports/Caisse/ListeDesTransactions.rdlc | Chemin du fichier rdlc

09/05/2017 01:03:09 | CreatePDFChemin | pUser : System.Collections.Specialized.StringCollection  pDateFin : System.Collections.Specialized.StringCollection | Set Parameters

09/05/2017 01:03:09 | CreatePDFChemin | Add DataSources ok

09/05/2017 01:03:09 | RunCreationPDF | \\LAP-SI-GAL-10\Impression

09/05/2017 01:45:44 | SyncInvokesetFromWebPart | 0131214543587

09/05/2017 01:45:44 | Callback | localhost1818

09/05/2017 01:45:44 | RenderReport | loadData

09/05/2017 01:45:44 | RenderReport | 0131214543587

09/05/2017 01:45:44 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

09/05/2017 01:45:44 | SyncInvokeGetCsPrintFromWebPart | 0131214543587

09/05/2017 01:45:44 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

09/05/2017 01:45:44 | LoadData | 0131214543587

09/05/2017 01:45:44 | LoadData | données trouve

09/05/2017 01:45:44 | LoadData | Parametre non trouvé

09/05/2017 01:45:44 | data | data trouve data count: 284

09/05/2017 01:45:44 | ExportChemin | ~/Reports/Report/ImpayeCategorieGCTourneeXls.rdlc | Chemin du fichier rdlc

09/05/2017 01:45:44 | ExportChemin | reportDataSource creer OK,rdlc :ImpayeCategorieGCTourneeXls

09/05/2017 01:45:44 | ExportChemin | report.DataSources.Add OK

09/05/2017 01:45:44 | Page_Load | RenderReport retour ok

09/05/2017 01:45:44 | RunExportFile | ICI112

09/05/2017 01:45:51 | RunExportFile | ICI114

09/05/2017 01:45:51 | RunExportFile | ICI115

09/05/2017 01:45:51 | RunExportFile | ICI116

09/05/2017 01:45:52 | Page_Load | ICI3

09/05/2017 01:56:01 | SyncInvokesetFromWebPart | 026391560711

09/05/2017 01:56:01 | Callback | localhost1818

09/05/2017 01:56:02 | RenderReport | loadData

09/05/2017 01:56:02 | RenderReport | 026391560711

09/05/2017 01:56:02 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

09/05/2017 01:56:02 | SyncInvokeGetCsPrintFromWebPart | 026391560711

09/05/2017 01:56:02 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

09/05/2017 01:56:02 | LoadData | 026391560711

09/05/2017 01:56:02 | LoadData | données trouve

09/05/2017 01:56:02 | LoadData | Parametre trouvé

09/05/2017 01:56:02 | data | data trouve

09/05/2017 01:56:02 | CreatePDFChemin | ~/Reports/Report/EtatCompteur.rdlc | Chemin du fichier rdlc

09/05/2017 01:56:04 | CreatePDFChemin | pParametre : System.Collections.Specialized.StringCollection  pParametre : System.Collections.Specialized.StringCollection | Set Parameters

09/05/2017 01:56:04 | CreatePDFChemin | Add DataSources ok

09/05/2017 01:56:04 | RunCreationPDF | \\LAP-SI-GAL-10\Impression

09/05/2017 14:40:35 | SyncInvokesetFromWebPart | 02639144035319

09/05/2017 14:40:38 | Callback | localhost1818

09/05/2017 14:40:38 | RenderReport | loadData

09/05/2017 14:40:38 | RenderReport | 02639144035319

