29/06/2017 00:07:00 | SyncInvokesetFromWebPart | 02639070415

29/06/2017 00:07:01 | Callback | localhost1818

29/06/2017 00:07:01 | RenderReport | loadData

29/06/2017 00:07:01 | RenderReport | 02639070415

29/06/2017 00:07:02 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

29/06/2017 00:07:02 | SyncInvokeGetCsPrintFromWebPart | 02639070415

29/06/2017 00:07:02 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

29/06/2017 00:07:02 | LoadData | 02639070415

29/06/2017 00:07:02 | LoadData | données trouve

29/06/2017 00:07:02 | LoadData | Parametre non trouvé

29/06/2017 00:07:02 | data | data trouve

29/06/2017 00:07:02 | CreatePDFChemin | ~/Reports/Accueil/AccuseRecption.rdlc | Chemin du fichier rdlc

29/06/2017 00:07:02 | CreatePDFChemin | Add DataSources ok

29/06/2017 00:07:03 | RunCreationPDF | \\PC\Impression

29/06/2017 00:42:30 | SyncInvokesetFromWebPart | 0263904224202

29/06/2017 00:42:33 | Callback | localhost1818

29/06/2017 00:42:34 | RenderReport | loadData

29/06/2017 00:42:34 | RenderReport | 0263904224202

29/06/2017 00:42:35 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

29/06/2017 00:42:35 | SyncInvokeGetCsPrintFromWebPart | 0263904224202

29/06/2017 00:42:35 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

29/06/2017 00:42:36 | LoadData | 0263904224202

29/06/2017 00:42:36 | LoadData | données trouve

29/06/2017 00:42:36 | LoadData | Parametre trouvé

29/06/2017 00:42:36 | data | data trouve

29/06/2017 00:42:36 | CreatePDFChemin | ~/Reports/Accueil/ContratClient.rdlc | Chemin du fichier rdlc

29/06/2017 00:42:38 | CreatePDFChemin | pTypedemande : System.Collections.Specialized.StringCollection  pTypedemande : System.Collections.Specialized.StringCollection | Set Parameters

29/06/2017 00:42:38 | CreatePDFChemin | Add DataSources ok

29/06/2017 00:42:38 | RunCreationPDF | \\PC\Impression

29/06/2017 09:03:23 | SyncInvokesetFromWebPart | 038019323614

29/06/2017 09:03:24 | Callback | localhost1818

29/06/2017 09:03:24 | RenderReport | loadData

29/06/2017 09:03:24 | RenderReport | 038019323614

29/06/2017 09:03:24 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

29/06/2017 09:03:24 | SyncInvokeGetCsPrintFromWebPart | 038019323614

29/06/2017 09:03:24 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

29/06/2017 09:03:25 | LoadData | 038019323395

29/06/2017 09:03:25 | LoadData | données trouve

29/06/2017 09:03:25 | LoadData | Parametre trouvé

29/06/2017 09:03:25 | data | data trouve

29/06/2017 09:03:25 | data | data trouve

29/06/2017 09:03:25 | CreatePDFChemin | ~/Reports/Caisse/recu.rdlc | Chemin du fichier rdlc

29/06/2017 09:03:27 | CreatePDFChemin | pTypeRecu : System.Collections.Specialized.StringCollection  pTypeRecu : System.Collections.Specialized.StringCollection | Set Parameters

29/06/2017 09:03:27 | CreatePDFChemin | Add DataSources ok

29/06/2017 09:03:27 | RunCreationPDF | \\PC\Impression

29/06/2017 10:10:01 | SyncInvokesetFromWebPart | 0263910101340

29/06/2017 10:10:01 | Callback | localhost1818

29/06/2017 10:10:01 | RenderReport | loadData

29/06/2017 10:10:01 | RenderReport | 0263910101340

29/06/2017 10:10:01 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

29/06/2017 10:10:01 | SyncInvokeGetCsPrintFromWebPart | 0263910101340

29/06/2017 10:10:01 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

29/06/2017 10:10:02 | LoadData | 0263910101340

29/06/2017 10:10:02 | LoadData | données trouve

29/06/2017 10:10:02 | LoadData | Parametre non trouvé

29/06/2017 10:10:02 | data | data trouve

29/06/2017 10:10:02 | CreatePDFChemin | ~/Reports/Accueil/AccuseRecption.rdlc | Chemin du fichier rdlc

29/06/2017 10:10:02 | CreatePDFChemin | Add DataSources ok

29/06/2017 10:10:02 | RunCreationPDF | \\PC\Impression

29/06/2017 11:49:00 | SyncInvokesetFromWebPart | 0263911490419

29/06/2017 11:49:00 | Callback | localhost1818

29/06/2017 11:49:00 | RenderReport | loadData

