11/10/2017 07:58:47 | SyncInvokesetFromWebPart | 0263975847417

11/10/2017 07:58:52 | Callback | localhost1818

11/10/2017 07:58:52 | RenderReport | loadData

11/10/2017 07:58:52 | RenderReport | 0263975847417

11/10/2017 07:58:52 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

11/10/2017 07:58:52 | SyncInvokeGetCsPrintFromWebPart | 0263975847417

11/10/2017 07:58:52 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

11/10/2017 07:58:52 | LoadData | 0263975847417

11/10/2017 07:58:52 | LoadData | données trouve

11/10/2017 07:58:53 | LoadData | Parametre non trouvé

11/10/2017 07:58:53 | data | data trouve

11/10/2017 07:58:53 | CreatePDFChemin | ~/Reports/Accueil/AccuseRecption.rdlc | Chemin du fichier rdlc

11/10/2017 07:58:53 | CreatePDFChemin | Add DataSources ok

11/10/2017 07:58:53 | RunCreationPDF | \\PC\Impression

11/10/2017 08:07:44 | SyncInvokesetFromWebPart | 026398744856

11/10/2017 08:07:45 | Callback | localhost1818

11/10/2017 08:07:45 | RenderReport | loadData

11/10/2017 08:07:45 | RenderReport | 026398744856

11/10/2017 08:07:45 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

11/10/2017 08:07:45 | SyncInvokeGetCsPrintFromWebPart | 026398744856

11/10/2017 08:07:45 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

11/10/2017 08:07:45 | LoadData | 026398744856

11/10/2017 08:07:45 | LoadData | données trouve

11/10/2017 08:07:45 | LoadData | Parametre non trouvé

11/10/2017 08:07:45 | data | data trouve

11/10/2017 08:07:45 | CreatePDFChemin | ~/Reports/Accueil/AccuseRecption.rdlc | Chemin du fichier rdlc

11/10/2017 08:07:45 | CreatePDFChemin | Add DataSources ok

11/10/2017 08:07:45 | RunCreationPDF | \\PC\Impression

11/10/2017 08:19:04 | SyncInvokesetFromWebPart | 026398194654

11/10/2017 08:19:04 | Callback | localhost1818

11/10/2017 08:19:04 | RenderReport | loadData

11/10/2017 08:19:04 | RenderReport | 026398194654

11/10/2017 08:19:04 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

11/10/2017 08:19:04 | SyncInvokeGetCsPrintFromWebPart | 026398194654

11/10/2017 08:19:04 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

11/10/2017 08:19:04 | LoadData | 026398194654

11/10/2017 08:19:04 | LoadData | données trouve

11/10/2017 08:19:04 | LoadData | Parametre non trouvé

11/10/2017 08:19:04 | data | data trouve

11/10/2017 08:19:04 | CreatePDFChemin | ~/Reports/Accueil/AccuseRecption.rdlc | Chemin du fichier rdlc

11/10/2017 08:19:04 | CreatePDFChemin | Add DataSources ok

11/10/2017 08:19:04 | RunCreationPDF | \\PC\Impression

11/10/2017 08:33:59 | SyncInvokesetFromWebPart | 0263983359294

11/10/2017 08:34:02 | Callback | localhost1818

11/10/2017 08:34:02 | RenderReport | loadData

11/10/2017 08:34:02 | RenderReport | 0263983359294

11/10/2017 08:34:02 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

11/10/2017 08:34:02 | SyncInvokeGetCsPrintFromWebPart | 0263983359294

11/10/2017 08:34:02 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

11/10/2017 08:34:02 | LoadData | 0263983359294

11/10/2017 08:34:02 | LoadData | données trouve

11/10/2017 08:34:02 | LoadData | Parametre non trouvé

11/10/2017 08:34:02 | data | data trouve

11/10/2017 08:34:02 | CreatePDFChemin | ~/Reports/Accueil/AccuseRecption.rdlc | Chemin du fichier rdlc

11/10/2017 08:34:02 | CreatePDFChemin | Add DataSources ok

11/10/2017 08:34:02 | RunCreationPDF | \\PC\Impression

11/10/2017 13:29:41 | SyncInvokesetFromWebPart | 02899132920762

11/10/2017 13:30:13 | Callback | localhost1818

11/10/2017 13:30:14 | RenderReport | loadData

11/10/2017 13:30:14 | RenderReport | loadData

11/10/2017 13:30:14 | RenderReport | 02899132920762

11/10/2017 13:30:14 | RenderReport | 02899132841536

11/10/2017 13:30:14 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

11/10/2017 13:30:14 | SyncInvokeGetCsPrintFromWebPart | 02899132841536

11/10/2017 13:30:14 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

11/10/2017 13:30:14 | LoadData | 02899132841536

11/10/2017 13:30:14 | LoadData | données trouve

11/10/2017 13:30:14 | LoadData | 02899132920762

11/10/2017 13:30:14 | LoadData | Parametre trouvé

11/10/2017 13:30:14 | LoadData | données trouve

11/10/2017 13:30:14 | data | data trouve

11/10/2017 13:30:14 | LoadData | Parametre non trouvé

11/10/2017 13:30:14 | data | data trouve data count: 9

11/10/2017 13:30:14 | CreatePDFChemin | ~/Reports/Accueil/ContratClient.rdlc | Chemin du fichier rdlc

11/10/2017 13:30:14 | Page_Load | RenderReport retour ok

11/10/2017 13:30:14 | RunExportFile | \\PC\Impression|Devis11102017133014|doc

11/10/2017 13:30:16 | CreatePDFChemin | pTypedemande : System.Collections.Specialized.StringCollection  pTypedemande : System.Collections.Specialized.StringCollection | Set Parameters

11/10/2017 13:30:16 | CreatePDFChemin | Add DataSources ok

11/10/2017 13:30:16 | RunCreationPDF | \\PC\Impression

11/10/2017 13:30:17 | Page_Load | ICI3

