01/08/2018 09:26:08 | SyncInvokesetFromWebPart | 013129268294

01/08/2018 09:26:18 | Callback | localhost1818

01/08/2018 09:26:18 | RenderReport | loadData

01/08/2018 09:26:18 | RenderReport | 013129268294

01/08/2018 09:26:18 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

01/08/2018 09:26:18 | SyncInvokeGetCsPrintFromWebPart | 013129268294

01/08/2018 09:26:18 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

01/08/2018 09:26:19 | LoadData | 013129268294

01/08/2018 09:26:19 | LoadData | données trouve

01/08/2018 09:26:19 | LoadData | Parametre non trouvé

01/08/2018 09:26:19 | data | data trouve

01/08/2018 09:26:19 | CreatePDFChemin | ~/Reports/Accueil/AccuseRecption.rdlc | Chemin du fichier rdlc

01/08/2018 09:26:19 | CreatePDFChemin | Add DataSources ok

01/08/2018 09:26:19 | RunCreationPDF | \\PC\Impression

01/08/2018 09:36:14 | SyncInvokesetFromWebPart | 0131293614634

01/08/2018 09:36:15 | Callback | localhost1818

01/08/2018 09:36:15 | RenderReport | loadData

01/08/2018 09:36:15 | RenderReport | 0131293614634

01/08/2018 09:36:15 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

01/08/2018 09:36:15 | SyncInvokeGetCsPrintFromWebPart | 0131293614634

01/08/2018 09:36:15 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

01/08/2018 09:36:15 | LoadData | 0131293614634

01/08/2018 09:36:15 | LoadData | données trouve

01/08/2018 09:36:15 | LoadData | Parametre non trouvé

01/08/2018 09:36:15 | data | data trouve

01/08/2018 09:36:15 | CreatePDFChemin | ~/Reports/Accueil/AccuseRecption.rdlc | Chemin du fichier rdlc

01/08/2018 09:36:15 | CreatePDFChemin | Add DataSources ok

01/08/2018 09:36:15 | RunCreationPDF | \\PC\Impression

01/08/2018 10:33:39 | SyncInvokesetFromWebPart | 01312103339255

01/08/2018 10:57:25 | Callback | localhost1818

01/08/2018 10:57:25 | RenderReport | loadData

01/08/2018 10:57:25 | RenderReport | 01312103339255

01/08/2018 10:57:25 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

01/08/2018 10:57:25 | SyncInvokeGetCsPrintFromWebPart | 01312103339255

01/08/2018 10:57:25 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

01/08/2018 10:57:25 | LoadData | 01312103339255

01/08/2018 10:57:25 | LoadData | données trouve

01/08/2018 10:57:25 | LoadData | Parametre non trouvé

01/08/2018 10:57:25 | data | data trouve

01/08/2018 10:57:25 | CreatePDFChemin | ~/Reports/Accueil/AccuseRecption.rdlc | Chemin du fichier rdlc

01/08/2018 10:57:25 | CreatePDFChemin | Add DataSources ok

01/08/2018 10:57:25 | RunCreationPDF | \\PC\Impression

01/08/2018 11:25:01 | SyncInvokesetFromWebPart | 0131211251201

01/08/2018 11:25:35 | Callback | localhost1818

01/08/2018 11:25:35 | RenderReport | loadData

01/08/2018 11:25:35 | RenderReport | 0131211251201

01/08/2018 11:25:35 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

01/08/2018 11:25:35 | SyncInvokeGetCsPrintFromWebPart | 0131211251201

01/08/2018 11:25:35 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

01/08/2018 11:25:35 | LoadData | 0131211251201

01/08/2018 11:25:35 | LoadData | données trouve

01/08/2018 11:25:35 | LoadData | Parametre non trouvé

01/08/2018 11:25:35 | data | data trouve

01/08/2018 11:25:35 | CreatePDFChemin | ~/Reports/Accueil/AccuseRecption.rdlc | Chemin du fichier rdlc

01/08/2018 11:25:35 | CreatePDFChemin | Add DataSources ok

01/08/2018 11:25:35 | RunCreationPDF | \\PC\Impression

01/08/2018 11:29:29 | SyncInvokesetFromWebPart | 01312112929426

01/08/2018 11:29:29 | Callback | localhost1818

01/08/2018 11:29:29 | RenderReport | loadData

01/08/2018 11:29:29 | RenderReport | 01312112929426

01/08/2018 11:29:29 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

01/08/2018 11:29:29 | SyncInvokeGetCsPrintFromWebPart | 01312112929426

01/08/2018 11:29:29 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

01/08/2018 11:29:29 | LoadData | 01312112929426

01/08/2018 11:29:29 | LoadData | Aucune données

01/08/2018 11:29:29 | LoadData | Parametre non trouvé

01/08/2018 11:29:29 | data | data Aucun

01/08/2018 11:29:30 | RunCreationPDF | \\PC\Impression

01/08/2018 11:29:30 | RunCreationPDF | La source de la définition du rapport n'a pas été spécifiée.

01/08/2018 11:34:11 | SyncInvokesetFromWebPart | 01312113411220

01/08/2018 11:34:11 | Callback | localhost1818

01/08/2018 11:34:11 | RenderReport | loadData

01/08/2018 11:34:11 | RenderReport | 01312113411220

01/08/2018 11:34:11 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

01/08/2018 11:34:11 | SyncInvokeGetCsPrintFromWebPart | 01312113411220

01/08/2018 11:34:11 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

