16/05/2018 18:27:46 | SyncInvokesetFromWebPart | 02299182746461

16/05/2018 18:27:50 | Callback | localhost1818

16/05/2018 18:27:50 | RenderReport | loadData

16/05/2018 18:27:50 | RenderReport | 02299182746461

16/05/2018 18:27:50 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

16/05/2018 18:27:50 | SyncInvokeGetCsPrintFromWebPart | 02299182746461

16/05/2018 18:27:50 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

16/05/2018 18:27:51 | LoadData | 02299182746461

16/05/2018 18:27:51 | LoadData | données trouve

16/05/2018 18:27:51 | LoadData | Parametre non trouvé

16/05/2018 18:27:51 | data | data trouve

16/05/2018 18:27:51 | CreatePDFChemin | ~/Reports/Accueil/AccuseRecption.rdlc | Chemin du fichier rdlc

16/05/2018 18:27:51 | CreatePDFChemin | Add DataSources ok

16/05/2018 18:27:51 | RunCreationPDF | \\PC\Impression

16/05/2018 19:44:03 | SyncInvokesetFromWebPart | 0229919443348

16/05/2018 19:44:08 | Callback | localhost1818

16/05/2018 19:44:08 | RenderReport | loadData

16/05/2018 19:44:08 | RenderReport | 0229919443348

16/05/2018 19:44:08 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

16/05/2018 19:44:08 | SyncInvokeGetCsPrintFromWebPart | 0229919443348

16/05/2018 19:44:08 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

16/05/2018 19:44:08 | LoadData | 0229919443348

16/05/2018 19:44:08 | LoadData | données trouve

16/05/2018 19:44:08 | LoadData | Parametre non trouvé

16/05/2018 19:44:08 | data | data trouve

16/05/2018 19:44:08 | CreatePDFChemin | ~/Reports/Accueil/AccuseRecption.rdlc | Chemin du fichier rdlc

16/05/2018 19:44:08 | CreatePDFChemin | Add DataSources ok

16/05/2018 19:44:08 | RunCreationPDF | \\PC\Impression

16/05/2018 21:47:16 | SyncInvokesetFromWebPart | 0229921471680

16/05/2018 21:47:19 | Callback | localhost1818

16/05/2018 21:47:19 | RenderReport | loadData

16/05/2018 21:47:19 | RenderReport | 0229921471680

16/05/2018 21:47:19 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

16/05/2018 21:47:19 | SyncInvokeGetCsPrintFromWebPart | 0229921471680

16/05/2018 21:47:19 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

16/05/2018 21:47:19 | LoadData | 0229921471680

16/05/2018 21:47:19 | LoadData | données trouve

16/05/2018 21:47:19 | LoadData | Parametre non trouvé

16/05/2018 21:47:19 | data | data trouve

16/05/2018 21:47:19 | CreatePDFChemin | ~/Reports/Accueil/AccuseRecption.rdlc | Chemin du fichier rdlc

16/05/2018 21:47:19 | CreatePDFChemin | Add DataSources ok

16/05/2018 21:47:19 | RunCreationPDF | \\PC\Impression

16/05/2018 23:47:00 | SyncInvokesetFromWebPart | 0229923470170

16/05/2018 23:47:02 | Callback | localhost1818

16/05/2018 23:47:02 | RenderReport | loadData

16/05/2018 23:47:02 | RenderReport | 0229923470170

16/05/2018 23:47:02 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

16/05/2018 23:47:02 | SyncInvokeGetCsPrintFromWebPart | 0229923470170

16/05/2018 23:47:02 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

16/05/2018 23:47:03 | LoadData | 0229923470170

16/05/2018 23:47:03 | LoadData | données trouve

16/05/2018 23:47:03 | LoadData | Parametre non trouvé

16/05/2018 23:47:03 | data | data trouve

16/05/2018 23:47:03 | CreatePDFChemin | ~/Reports/Accueil/AccuseRecption.rdlc | Chemin du fichier rdlc

16/05/2018 23:47:03 | CreatePDFChemin | Add DataSources ok

16/05/2018 23:47:03 | RunCreationPDF | \\PC\Impression

