24/09/2017 22:26:50 | SyncInvokesetFromWebPart | 02639222650256

24/09/2017 22:26:57 | Callback | localhost1818

24/09/2017 22:26:57 | RenderReport | loadData

24/09/2017 22:26:57 | RenderReport | 02639222650256

24/09/2017 22:26:57 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

24/09/2017 22:26:57 | SyncInvokeGetCsPrintFromWebPart | 02639222650256

24/09/2017 22:26:57 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

24/09/2017 22:26:57 | LoadData | 02639222650256

24/09/2017 22:26:57 | LoadData | données trouve

24/09/2017 22:26:57 | LoadData | Parametre trouvé

24/09/2017 22:26:57 | data | data trouve

24/09/2017 22:26:57 | CreatePDFChemin | ~/Reports/Accueil/ContratClient.rdlc | Chemin du fichier rdlc

24/09/2017 22:26:59 | CreatePDFChemin | pTypedemande : System.Collections.Specialized.StringCollection  pTypedemande : System.Collections.Specialized.StringCollection | Set Parameters

24/09/2017 22:26:59 | CreatePDFChemin | Add DataSources ok

24/09/2017 22:27:00 | RunCreationPDF | \\PC\Impression

24/09/2017 22:31:43 | SyncInvokesetFromWebPart | 02639223143225

24/09/2017 22:31:43 | Callback | localhost1818

24/09/2017 22:31:43 | RenderReport | loadData

24/09/2017 22:31:43 | RenderReport | 02639223143225

24/09/2017 22:31:43 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

24/09/2017 22:31:43 | SyncInvokeGetCsPrintFromWebPart | 02639223143225

24/09/2017 22:31:43 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

24/09/2017 22:31:43 | LoadData | 02639223143225

24/09/2017 22:31:43 | LoadData | Aucune données

24/09/2017 22:31:43 | LoadData | Parametre non trouvé

24/09/2017 22:31:43 | data | data Aucun

24/09/2017 22:31:43 | RunCreationPDF | \\PC\Impression

24/09/2017 22:31:43 | RunCreationPDF | La source de la définition du rapport n'a pas été spécifiée.

24/09/2017 22:33:15 | SyncInvokesetFromWebPart | 02639223315460

24/09/2017 22:33:15 | Callback | localhost1818

24/09/2017 22:34:13 | RenderReport | loadData

24/09/2017 22:34:13 | RenderReport | 02639223315460

24/09/2017 22:34:13 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

24/09/2017 22:34:13 | SyncInvokeGetCsPrintFromWebPart | 02639223315460

24/09/2017 22:34:13 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

24/09/2017 22:34:13 | LoadData | 02639223315460

24/09/2017 22:34:13 | LoadData | Aucune données

24/09/2017 22:34:13 | LoadData | Parametre non trouvé

24/09/2017 22:34:13 | data | data Aucun

24/09/2017 22:34:13 | RunCreationPDF | \\PC\Impression

24/09/2017 22:34:13 | RunCreationPDF | La source de la définition du rapport n'a pas été spécifiée.

24/09/2017 22:35:13 | SyncInvokesetFromWebPart | 02639223513389

24/09/2017 22:35:13 | Callback | localhost1818

24/09/2017 22:35:24 | RenderReport | loadData

24/09/2017 22:35:24 | RenderReport | 02639223513389

24/09/2017 22:35:24 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

24/09/2017 22:35:24 | SyncInvokeGetCsPrintFromWebPart | 02639223513389

24/09/2017 22:35:24 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

24/09/2017 22:35:24 | LoadData | 02639223513389

24/09/2017 22:35:24 | LoadData | Aucune données

24/09/2017 22:35:24 | LoadData | Parametre non trouvé

24/09/2017 22:35:24 | data | data Aucun

24/09/2017 22:35:30 | RunCreationPDF | \\PC\Impression

24/09/2017 22:35:30 | RunCreationPDF | La source de la définition du rapport n'a pas été spécifiée.

24/09/2017 22:36:30 | SyncInvokesetFromWebPart | 02639223630107

24/09/2017 22:36:30 | Callback | localhost1818

24/09/2017 22:36:35 | RenderReport | loadData

24/09/2017 22:36:35 | RenderReport | 02639223630107

24/09/2017 22:36:35 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

24/09/2017 22:36:35 | SyncInvokeGetCsPrintFromWebPart | 02639223630107

24/09/2017 22:36:35 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

24/09/2017 22:36:35 | LoadData | 02639223630107

24/09/2017 22:36:35 | LoadData | Aucune données

24/09/2017 22:36:35 | LoadData | Parametre non trouvé

24/09/2017 22:36:35 | data | data Aucun

24/09/2017 22:40:23 | RunCreationPDF | \\PC\Impression

24/09/2017 22:40:57 | RunCreationPDF | La source de la définition du rapport n'a pas été spécifiée.

