16/12/2017 17:18:52 | SyncInvokesetFromWebPart | 09577171851965

16/12/2017 17:18:53 | Callback | localhost1818

16/12/2017 17:18:54 | RenderReport | loadData

16/12/2017 17:18:54 | RenderReport | 09577171851965

16/12/2017 17:18:54 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

16/12/2017 17:18:54 | SyncInvokeGetCsPrintFromWebPart | 09577171851965

16/12/2017 17:18:54 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

16/12/2017 17:18:54 | LoadData | 09577171851965

16/12/2017 17:18:54 | LoadData | données trouve

16/12/2017 17:18:54 | LoadData | Parametre non trouvé

16/12/2017 17:18:54 | data | data trouve

16/12/2017 17:18:54 | CreatePDFChemin | ~/Reports/Caisse/BorderoRegroupe.rdlc | Chemin du fichier rdlc

16/12/2017 17:18:54 | CreatePDFChemin | Add DataSources ok

16/12/2017 17:18:54 | RunCreationPDF | \\SCA-058\Impression

16/12/2017 17:18:56 | RunCreationPDF | Le chemin réseau n’a pas été trouvé.


16/12/2017 17:23:10 | SyncInvokesetFromWebPart | 0957717235706

16/12/2017 17:23:40 | Callback | localhost1818

16/12/2017 17:23:49 | RenderReport | loadData

16/12/2017 17:23:49 | RenderReport | 0957717235706

16/12/2017 17:23:49 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

16/12/2017 17:23:49 | SyncInvokeGetCsPrintFromWebPart | 0957717235706

16/12/2017 17:23:49 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

16/12/2017 17:23:49 | LoadData | 0957717235706

16/12/2017 17:23:49 | LoadData | données trouve

16/12/2017 17:23:49 | LoadData | Parametre non trouvé

16/12/2017 17:23:49 | data | data trouve

16/12/2017 17:23:49 | CreatePDFChemin | ~/Reports/Caisse/BorderoRegroupe.rdlc | Chemin du fichier rdlc

16/12/2017 17:23:49 | CreatePDFChemin | Add DataSources ok

16/12/2017 17:23:49 | RunCreationPDF | \\PC\Impression

