22/09/2017 11:04:22 | SyncInvokesetFromWebPart | 0263911421369

22/09/2017 11:04:23 | Callback | localhost1818

22/09/2017 11:04:24 | RenderReport | loadData

22/09/2017 11:04:24 | RenderReport | 0263911421369

22/09/2017 11:04:24 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

22/09/2017 11:04:24 | SyncInvokeGetCsPrintFromWebPart | 0263911421369

22/09/2017 11:04:24 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

22/09/2017 11:04:24 | LoadData | 0263911421369

22/09/2017 11:04:24 | LoadData | données trouve

22/09/2017 11:04:24 | LoadData | Parametre non trouvé

22/09/2017 11:04:24 | data | data trouve

22/09/2017 11:04:24 | CreatePDFChemin | ~/Reports/Accueil/AccuseRecption.rdlc | Chemin du fichier rdlc

22/09/2017 11:04:24 | CreatePDFChemin | Add DataSources ok

22/09/2017 11:04:24 | RunCreationPDF | \\PC\Impression

22/09/2017 13:21:38 | SyncInvokesetFromWebPart | 02639132137771

22/09/2017 13:21:41 | Callback | localhost1818

22/09/2017 13:21:42 | RenderReport | loadData

22/09/2017 13:21:42 | RenderReport | 02639132137771

22/09/2017 13:21:42 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

22/09/2017 13:21:42 | SyncInvokeGetCsPrintFromWebPart | 02639132137771

22/09/2017 13:21:42 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

22/09/2017 13:21:42 | LoadData | 02639132137771

22/09/2017 13:21:42 | LoadData | données trouve

22/09/2017 13:21:42 | LoadData | Parametre non trouvé

22/09/2017 13:21:42 | data | data trouve

22/09/2017 13:21:42 | CreatePDFChemin | ~/Reports/Accueil/AccuseRecption.rdlc | Chemin du fichier rdlc

22/09/2017 13:21:42 | CreatePDFChemin | Add DataSources ok

22/09/2017 13:21:42 | RunCreationPDF | \\PC\Impression

22/09/2017 16:20:03 | SyncInvokesetFromWebPart | 0263916202849

22/09/2017 16:20:08 | Callback | localhost1818

22/09/2017 16:20:08 | RenderReport | loadData

22/09/2017 16:20:08 | RenderReport | 0263916202849

22/09/2017 16:20:08 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

22/09/2017 16:20:08 | SyncInvokeGetCsPrintFromWebPart | 0263916202849

22/09/2017 16:20:08 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

22/09/2017 16:20:08 | LoadData | 0263916202849

22/09/2017 16:20:08 | LoadData | données trouve

22/09/2017 16:20:08 | LoadData | Parametre trouvé

22/09/2017 16:20:08 | data | data trouve

22/09/2017 16:20:08 | CreatePDFChemin | ~/Reports/Accueil/ContratClient.rdlc | Chemin du fichier rdlc

22/09/2017 16:20:09 | CreatePDFChemin | pTypedemande : System.Collections.Specialized.StringCollection  pTypedemande : System.Collections.Specialized.StringCollection | Set Parameters

22/09/2017 16:20:09 | CreatePDFChemin | Add DataSources ok

22/09/2017 16:20:09 | RunCreationPDF | \\PC\Impression

22/09/2017 17:02:16 | SyncInvokesetFromWebPart | 0263917216588

22/09/2017 17:02:16 | Callback | localhost1818

22/09/2017 17:02:16 | RenderReport | loadData

22/09/2017 17:02:16 | RenderReport | 0263917216588

22/09/2017 17:02:16 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

22/09/2017 17:02:16 | SyncInvokeGetCsPrintFromWebPart | 0263917216588

22/09/2017 17:02:16 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

22/09/2017 17:02:17 | LoadData | 0263917216588

22/09/2017 17:02:17 | LoadData | données trouve

22/09/2017 17:02:17 | LoadData | Parametre non trouvé

22/09/2017 17:02:17 | data | data trouve

22/09/2017 17:02:17 | CreatePDFChemin | ~/Reports/Accueil/AccuseRecption.rdlc | Chemin du fichier rdlc

22/09/2017 17:02:17 | CreatePDFChemin | Add DataSources ok

22/09/2017 17:02:17 | RunCreationPDF | \\PC\Impression

22/09/2017 17:31:14 | SyncInvokesetFromWebPart | 02639173113754

22/09/2017 17:31:14 | Callback | localhost1818

22/09/2017 17:31:14 | RenderReport | loadData

22/09/2017 17:31:14 | RenderReport | 02639173113754

22/09/2017 17:31:14 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

22/09/2017 17:31:14 | SyncInvokeGetCsPrintFromWebPart | 02639173113754

22/09/2017 17:31:14 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

22/09/2017 17:31:14 | LoadData | 02639173113754

22/09/2017 17:31:14 | LoadData | données trouve

22/09/2017 17:31:14 | LoadData | Parametre trouvé

22/09/2017 17:31:14 | data | data trouve

22/09/2017 17:31:14 | CreatePDFChemin | ~/Reports/Accueil/ContratClient.rdlc | Chemin du fichier rdlc

22/09/2017 17:31:15 | CreatePDFChemin | pTypedemande : System.Collections.Specialized.StringCollection  pTypedemande : System.Collections.Specialized.StringCollection | Set Parameters

22/09/2017 17:31:15 | CreatePDFChemin | Add DataSources ok

22/09/2017 17:31:15 | RunCreationPDF | \\PC\Impression

22/09/2017 23:41:09 | SyncInvokesetFromWebPart | 0120723419336

22/09/2017 23:41:11 | Callback | localhost1818

22/09/2017 23:41:11 | RenderReport | loadData

22/09/2017 23:41:11 | RenderReport | 0120723419336

22/09/2017 23:41:11 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

22/09/2017 23:41:11 | SyncInvokeGetCsPrintFromWebPart | 0120723419144

22/09/2017 23:41:11 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

22/09/2017 23:41:11 | LoadData | 0120723419336

22/09/2017 23:41:11 | LoadData | données trouve

22/09/2017 23:41:11 | LoadData | Parametre trouvé

22/09/2017 23:41:11 | data | data trouve

22/09/2017 23:41:12 | CreatePDFChemin | ~/Reports/Caisse/recu.rdlc | Chemin du fichier rdlc

22/09/2017 23:41:14 | CreatePDFChemin | pTypeRecu : System.Collections.Specialized.StringCollection  pTypeRecu : System.Collections.Specialized.StringCollection | Set Parameters

22/09/2017 23:41:14 | CreatePDFChemin | Add DataSources ok

22/09/2017 23:41:14 | RunCreationPDF | \\PC\Impression

22/09/2017 23:41:14 | RunCreationPDF | \\PC\Impression

22/09/2017 23:42:12 | SyncInvokesetFromWebPart | 01207234212535

22/09/2017 23:42:12 | SyncInvokesetFromWebPart | 01207234212542

22/09/2017 23:42:12 | Callback | localhost1818

22/09/2017 23:42:12 | RenderReport | loadData

22/09/2017 23:42:12 | RenderReport | 01207234212542

22/09/2017 23:42:12 | RenderReport | 01207234212535

22/09/2017 23:42:12 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

22/09/2017 23:42:12 | SyncInvokeGetCsPrintFromWebPart | Lecture debut


22/09/2017 23:42:12 | SyncInvokeGetCsPrintFromWebPart | 01207234212535

22/09/2017 23:42:12 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

22/09/2017 23:42:12 | LoadData | 01207234212542

22/09/2017 23:42:12 | LoadData | 01207234212535

22/09/2017 23:42:12 | LoadData | données trouve

22/09/2017 23:42:12 | LoadData | Parametre trouvé

22/09/2017 23:42:12 | data | data trouve

22/09/2017 23:42:12 | CreatePDFChemin | ~/Reports/Caisse/recu.rdlc | Chemin du fichier rdlc

22/09/2017 23:42:13 | CreatePDFChemin | pTypeRecu : System.Collections.Specialized.StringCollection  pTypeRecu : System.Collections.Specialized.StringCollection | Set Parameters

22/09/2017 23:42:13 | CreatePDFChemin | Add DataSources ok

22/09/2017 23:42:13 | RunCreationPDF | \\PC\Impression

