11/04/2018 00:25:49 | SyncInvokesetFromWebPart | 0290402548407

11/04/2018 00:25:50 | Callback | localhost1818

11/04/2018 00:25:50 | RenderReport | loadData

11/04/2018 00:25:50 | RenderReport | 0290402548407

11/04/2018 00:25:50 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

11/04/2018 00:25:50 | SyncInvokeGetCsPrintFromWebPart | 0290402548407

11/04/2018 00:25:50 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

11/04/2018 00:25:50 | LoadData | 0290402548407

11/04/2018 00:25:50 | LoadData | données trouve

11/04/2018 00:25:50 | LoadData | Parametre non trouvé

11/04/2018 00:25:50 | data | data trouve data count: 1807

11/04/2018 00:25:50 | Page_Load | RenderReport retour ok

11/04/2018 00:25:50 | RunExportFile | \\PC\Impression|ComptabilisationFac114201802550|pdf

11/04/2018 00:26:08 | Page_Load | ICI3

11/04/2018 00:27:36 | SyncInvokesetFromWebPart | 029040273649

11/04/2018 00:27:36 | Callback | localhost1818

11/04/2018 00:27:36 | RenderReport | loadData

11/04/2018 00:27:36 | RenderReport | 029040273649

11/04/2018 00:27:36 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

11/04/2018 00:27:36 | SyncInvokeGetCsPrintFromWebPart | 029040273649

11/04/2018 00:27:36 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

11/04/2018 00:27:36 | LoadData | 029040273649

11/04/2018 00:27:36 | LoadData | données trouve

11/04/2018 00:27:36 | LoadData | Parametre non trouvé

11/04/2018 00:27:36 | data | data trouve data count: 1807

11/04/2018 00:27:36 | Page_Load | RenderReport retour ok

11/04/2018 00:27:36 | RunExportFile | \\PC\Impression|RecapFacturationGroup114201802736|pdf

11/04/2018 00:27:51 | Page_Load | ICI3

11/04/2018 00:31:32 | SyncInvokesetFromWebPart | 0229903132598

11/04/2018 00:31:32 | Callback | localhost1818

11/04/2018 00:31:32 | RenderReport | loadData

11/04/2018 00:31:32 | RenderReport | 0229903132598

11/04/2018 00:31:32 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

11/04/2018 00:31:32 | SyncInvokeGetCsPrintFromWebPart | 0229903132598

11/04/2018 00:31:33 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

11/04/2018 00:31:33 | LoadData | 0229903132598

11/04/2018 00:31:33 | LoadData | données trouve

11/04/2018 00:31:33 | LoadData | Parametre non trouvé

11/04/2018 00:31:33 | data | data trouve

11/04/2018 00:31:33 | CreatePDFChemin | ~/Reports/Accueil/AccuseRecption.rdlc | Chemin du fichier rdlc

11/04/2018 00:31:33 | CreatePDFChemin | Add DataSources ok

11/04/2018 00:31:33 | RunCreationPDF | \\PC\Impression

11/04/2018 00:36:07 | SyncInvokesetFromWebPart | 014850367446

11/04/2018 00:36:07 | Callback | localhost1818

11/04/2018 00:36:07 | RenderReport | loadData

11/04/2018 00:36:07 | RenderReport | 014850367446

11/04/2018 00:36:07 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

11/04/2018 00:36:07 | SyncInvokeGetCsPrintFromWebPart | 014850367446

11/04/2018 00:36:07 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

11/04/2018 00:36:08 | LoadData | 014850367446

11/04/2018 00:36:08 | LoadData | données trouve

11/04/2018 00:36:08 | LoadData | Parametre trouvé

11/04/2018 00:36:08 | data | data trouve

11/04/2018 00:36:08 | CreatePDFChemin | ~/Reports/Facturation/FactureSimple.rdlc | Chemin du fichier rdlc

11/04/2018 00:36:08 | CreatePDFChemin | TypeEdition : System.Collections.Specialized.StringCollection  TypeEdition : System.Collections.Specialized.StringCollection | Set Parameters

11/04/2018 00:36:08 | CreatePDFChemin | Add DataSources ok

11/04/2018 00:36:08 | RunCreationPDF | \\PC\Impression

11/04/2018 00:36:23 | SyncInvokesetFromWebPart | 0148503623708

11/04/2018 00:36:23 | Callback | localhost1818

11/04/2018 00:36:23 | RenderReport | loadData

11/04/2018 00:36:23 | RenderReport | 0148503623708

11/04/2018 00:36:23 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

11/04/2018 00:36:23 | SyncInvokeGetCsPrintFromWebPart | 0148503623708

11/04/2018 00:36:23 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

11/04/2018 00:36:23 | LoadData | 0148503623708

11/04/2018 00:36:23 | LoadData | données trouve

11/04/2018 00:36:23 | LoadData | Parametre trouvé

11/04/2018 00:36:23 | data | data trouve

11/04/2018 00:36:23 | CreatePDFChemin | ~/Reports/Facturation/FactureSimple.rdlc | Chemin du fichier rdlc

