28/08/2017 17:45:08 | SyncInvokesetFromWebPart | 0229917456190

28/08/2017 17:45:50 | Callback | localhost1818

28/08/2017 17:45:51 | RenderReport | loadData

28/08/2017 17:45:51 | RenderReport | 0229917456190

28/08/2017 17:45:51 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

28/08/2017 17:45:51 | SyncInvokeGetCsPrintFromWebPart | 0229917456190

28/08/2017 17:45:51 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

28/08/2017 17:45:52 | LoadData | 0229917456190

28/08/2017 17:45:52 | LoadData | données trouve

28/08/2017 17:45:52 | LoadData | Parametre non trouvé

28/08/2017 17:45:52 | data | data trouve

28/08/2017 17:45:52 | CreatePDFChemin | ~/Reports/Accueil/AccuseRecption.rdlc | Chemin du fichier rdlc

28/08/2017 17:45:52 | CreatePDFChemin | Add DataSources ok

28/08/2017 17:45:52 | RunCreationPDF | \\LAP-SI-GAL-10\Impression

28/08/2017 19:20:28 | SyncInvokesetFromWebPart | 02299192026872

28/08/2017 19:20:31 | Callback | localhost1818

28/08/2017 19:20:31 | RenderReport | loadData

28/08/2017 19:20:31 | RenderReport | 02299192026872

28/08/2017 19:20:32 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

28/08/2017 19:20:32 | SyncInvokeGetCsPrintFromWebPart | 02299192026872

28/08/2017 19:20:32 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

28/08/2017 19:20:33 | LoadData | 02299192026872

28/08/2017 19:20:33 | LoadData | données trouve

28/08/2017 19:20:33 | LoadData | Parametre non trouvé

28/08/2017 19:20:33 | data | data trouve

28/08/2017 19:20:33 | CreatePDFChemin | ~/Reports/Accueil/AccuseRecption.rdlc | Chemin du fichier rdlc

28/08/2017 19:20:33 | CreatePDFChemin | Add DataSources ok

28/08/2017 19:20:34 | RunCreationPDF | \\LAP-SI-GAL-10\Impression

28/08/2017 20:27:31 | SyncInvokesetFromWebPart | 01207202729813

28/08/2017 20:27:33 | Callback | localhost1818

28/08/2017 20:27:34 | RenderReport | loadData

28/08/2017 20:27:34 | RenderReport | loadData

28/08/2017 20:27:34 | RenderReport | 01207202730618

