05/07/2017 15:40:13 | SyncInvokesetFromWebPart | 0148515408581

05/07/2017 15:40:28 | Callback | localhost1818

05/07/2017 15:40:29 | RenderReport | loadData

05/07/2017 15:40:29 | RenderReport | 0148515408581

05/07/2017 15:40:29 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

05/07/2017 15:40:29 | SyncInvokeGetCsPrintFromWebPart | 0148515408581

05/07/2017 15:40:29 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

05/07/2017 15:40:29 | LoadData | 0148515408581

05/07/2017 15:40:29 | LoadData | données trouve

05/07/2017 15:40:29 | LoadData | Parametre trouvé

05/07/2017 15:40:29 | data | data trouve data count: 10

05/07/2017 15:40:34 | Page_Load | RenderReport retour ok

05/07/2017 15:40:34 | RunExportFile | \\PC\Impression|FactureAnnulation572017154034|xlsx

05/07/2017 15:40:37 | RunExportFile | Générer byte

05/07/2017 15:40:37 | RunExportFile | Initialiser le filsStream

05/07/2017 15:40:38 | RunExportFile | Création du fichier

05/07/2017 15:40:38 | Page_Load | ICI3

05/07/2017 15:56:06 | SyncInvokesetFromWebPart | 0148515565798

05/07/2017 15:56:06 | Callback | localhost1818

05/07/2017 15:56:06 | RenderReport | loadData

05/07/2017 15:56:06 | RenderReport | 0148515565798

05/07/2017 15:56:06 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

05/07/2017 15:56:06 | SyncInvokeGetCsPrintFromWebPart | 0148515565798

05/07/2017 15:56:06 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

05/07/2017 15:56:06 | LoadData | 0148515565798

05/07/2017 15:56:06 | LoadData | données trouve

05/07/2017 15:56:06 | LoadData | Parametre trouvé

05/07/2017 15:56:06 | data | data trouve data count: 14

05/07/2017 15:56:06 | Page_Load | RenderReport retour ok

05/07/2017 15:56:07 | RunExportFile | \\PC\Impression|FactureAnnulation57201715567|xlsx

05/07/2017 15:56:07 | RunExportFile | Générer byte

05/07/2017 15:56:07 | RunExportFile | Initialiser le filsStream

05/07/2017 15:56:07 | RunExportFile | Création du fichier

05/07/2017 15:56:07 | Page_Load | ICI3

05/07/2017 20:54:23 | SyncInvokesetFromWebPart | 02838205422308

05/07/2017 20:54:37 | Callback | localhost1818

05/07/2017 20:54:39 | RenderReport | loadData

05/07/2017 20:54:39 | RenderReport | 02838205422308

05/07/2017 20:54:39 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

05/07/2017 20:54:39 | SyncInvokeGetCsPrintFromWebPart | 02838205422308

05/07/2017 20:54:39 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

05/07/2017 20:54:39 | LoadData | 02838205422308

05/07/2017 20:54:39 | LoadData | données trouve

05/07/2017 20:54:39 | LoadData | Parametre trouvé

05/07/2017 20:54:39 | data | data trouve

05/07/2017 20:54:40 | CreatePDFChemin | ~/Reports/Accueil/ContratClient.rdlc | Chemin du fichier rdlc

05/07/2017 20:54:48 | CreatePDFChemin | pTypedemande : System.Collections.Specialized.StringCollection  pTypedemande : System.Collections.Specialized.StringCollection | Set Parameters

05/07/2017 20:54:48 | CreatePDFChemin | Add DataSources ok

05/07/2017 20:54:48 | RunCreationPDF | \\PC\Impression

