14/05/2017 00:09:25 | SyncInvokesetFromWebPart | 026390923628

14/05/2017 00:09:26 | Callback | localhost1818

14/05/2017 00:09:27 | RenderReport | loadData

14/05/2017 00:09:27 | RenderReport | 026390923628

14/05/2017 00:09:28 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

14/05/2017 00:09:28 | SyncInvokeGetCsPrintFromWebPart | 026390923628

14/05/2017 00:09:28 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

14/05/2017 00:09:28 | LoadData | 026390923628

14/05/2017 00:09:28 | LoadData | données trouve

14/05/2017 00:09:29 | LoadData | Parametre non trouvé

14/05/2017 00:09:29 | data | data trouve

14/05/2017 00:09:29 | CreatePDFChemin | ~/Reports/Accueil/AccuseRecption.rdlc | Chemin du fichier rdlc

14/05/2017 00:09:29 | CreatePDFChemin | Add DataSources ok

14/05/2017 00:09:29 | RunCreationPDF | \\LAP-SI-GAL-10\Impression

14/05/2017 00:23:38 | SyncInvokesetFromWebPartWithSplit | Lecture debut

14/05/2017 00:23:38 | SyncInvokesetFromWebPartWithSplit | 0263902332438

14/05/2017 00:23:39 | Callback | localhost1818

14/05/2017 00:23:39 | RenderReport | loadData

14/05/2017 00:23:39 | RenderReport | 0263902332438

14/05/2017 00:23:39 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

14/05/2017 00:23:39 | SyncInvokeGetCsPrintFromWebPart | 0263902332438

14/05/2017 00:23:39 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

14/05/2017 00:23:41 | LoadData | 0263902332438

14/05/2017 00:23:41 | LoadData | données trouve

14/05/2017 00:23:41 | LoadData | Parametre non trouvé

14/05/2017 00:23:41 | data | data trouve data count: 1

14/05/2017 00:23:41 | Page_Load | RenderReport retour ok

14/05/2017 00:23:44 | RunExportFile | ICIFINALLe paramètre n'est pas valide.

14/05/2017 00:23:45 | ExportChemin | exception : Le paramètre n'est pas valide.

14/05/2017 00:23:45 | Callback | Le paramètre n'est pas valide.

14/05/2017 15:05:18 | SyncInvokesetFromWebPart | 0263915516562

14/05/2017 15:05:33 | Callback | localhost1818

14/05/2017 15:05:33 | RenderReport | loadData

14/05/2017 15:05:33 | RenderReport | 0263915516562

14/05/2017 15:05:33 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

14/05/2017 15:05:33 | SyncInvokeGetCsPrintFromWebPart | 0263915516562

14/05/2017 15:05:33 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

14/05/2017 15:05:34 | LoadData | 0263915516562

14/05/2017 15:05:34 | LoadData | données trouve

14/05/2017 15:05:34 | LoadData | Parametre trouvé

14/05/2017 15:05:34 | data | data trouve

14/05/2017 15:05:34 | CreatePDFChemin | ~/Reports/Accueil/ContratClient.rdlc | Chemin du fichier rdlc

14/05/2017 15:05:39 | CreatePDFChemin | pTypedemande : System.Collections.Specialized.StringCollection  pTypedemande : System.Collections.Specialized.StringCollection | Set Parameters

14/05/2017 15:05:39 | CreatePDFChemin | Add DataSources ok

14/05/2017 15:05:39 | RunCreationPDF | \\LAP-SI-GAL-10\Impression

14/05/2017 16:25:35 | SyncInvokesetFromWebPart | 02639162534251

14/05/2017 16:25:40 | Callback | localhost1818

14/05/2017 16:25:41 | RenderReport | loadData

14/05/2017 16:25:41 | RenderReport | 02639162534251

14/05/2017 16:25:41 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

14/05/2017 16:25:42 | SyncInvokeGetCsPrintFromWebPart | 02639162534251

14/05/2017 16:25:42 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

14/05/2017 16:25:42 | LoadData | 02639162534251

14/05/2017 16:25:42 | LoadData | données trouve

14/05/2017 16:25:43 | LoadData | Parametre trouvé

14/05/2017 16:25:43 | data | data trouve

14/05/2017 16:25:43 | CreatePDFChemin | ~/Reports/Accueil/ContratClient.rdlc | Chemin du fichier rdlc

14/05/2017 16:25:48 | CreatePDFChemin | pTypedemande : System.Collections.Specialized.StringCollection  pTypedemande : System.Collections.Specialized.StringCollection | Set Parameters

14/05/2017 16:25:48 | CreatePDFChemin | Add DataSources ok

14/05/2017 16:25:48 | RunCreationPDF | \\LAP-SI-GAL-10\Impression

14/05/2017 16:40:32 | SyncInvokesetFromWebPart | 02639164031751

14/05/2017 16:40:32 | Callback | localhost1818

14/05/2017 16:40:32 | RenderReport | loadData

14/05/2017 16:40:32 | RenderReport | 02639164031751

14/05/2017 16:40:32 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

14/05/2017 16:40:32 | SyncInvokeGetCsPrintFromWebPart | 02639164031751

14/05/2017 16:40:33 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

14/05/2017 16:40:33 | LoadData | 02639164031751

14/05/2017 16:40:33 | LoadData | données trouve

14/05/2017 16:40:33 | LoadData | Parametre trouvé

14/05/2017 16:40:33 | data | data trouve

14/05/2017 16:40:33 | CreatePDFChemin | ~/Reports/Accueil/ContratClient.rdlc | Chemin du fichier rdlc

14/05/2017 16:40:35 | CreatePDFChemin | pTypedemande : System.Collections.Specialized.StringCollection  pTypedemande : System.Collections.Specialized.StringCollection | Set Parameters

14/05/2017 16:40:35 | CreatePDFChemin | Add DataSources ok

14/05/2017 16:40:35 | RunCreationPDF | \\LAP-SI-GAL-10\Impression

14/05/2017 17:22:55 | SyncInvokesetFromWebPart | 01207172254908

14/05/2017 17:23:00 | Callback | localhost1818

14/05/2017 17:23:01 | RenderReport | loadData

14/05/2017 17:23:01 | RenderReport | loadData

14/05/2017 17:23:01 | RenderReport | 01207172254288

14/05/2017 17:23:01 | RenderReport | 01207172254908

14/05/2017 17:23:01 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

14/05/2017 17:23:01 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

14/05/2017 17:23:01 | SyncInvokeGetCsPrintFromWebPart | 01207172254288

14/05/2017 17:23:01 | SyncInvokeGetCsPrintFromWebPart | 01207172254908

14/05/2017 17:23:01 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

14/05/2017 17:23:02 | LoadData | 01207172254908

14/05/2017 17:23:02 | LoadData | 01207172254288

14/05/2017 17:23:02 | LoadData | données trouve

14/05/2017 17:23:02 | LoadData | données trouve

14/05/2017 17:23:02 | LoadData | Parametre trouvé

14/05/2017 17:23:02 | LoadData | Parametre trouvé

14/05/2017 17:23:02 | data | data trouve

14/05/2017 17:23:02 | data | data trouve

14/05/2017 17:23:02 | CreatePDFChemin | ~/Reports/Caisse/recu.rdlc | Chemin du fichier rdlc

14/05/2017 17:23:02 | CreatePDFChemin | ~/Reports/Caisse/recu.rdlc | Chemin du fichier rdlc

14/05/2017 17:23:05 | CreatePDFChemin | pTypeRecu : System.Collections.Specialized.StringCollection  pTypeRecu : System.Collections.Specialized.StringCollection | Set Parameters

14/05/2017 17:23:05 | CreatePDFChemin | pTypeRecu : System.Collections.Specialized.StringCollection  pTypeRecu : System.Collections.Specialized.StringCollection | Set Parameters

14/05/2017 17:23:05 | CreatePDFChemin | Add DataSources ok

14/05/2017 17:23:05 | CreatePDFChemin | Add DataSources ok

14/05/2017 17:23:05 | RunCreationPDF | \\LAP-SI-GAL-10\Impression

14/05/2017 22:22:50 | SyncInvokesetFromWebPart | 01312222246793

14/05/2017 22:22:58 | Callback | localhost1818

14/05/2017 22:22:58 | RenderReport | loadData

14/05/2017 22:22:58 | RenderReport | 01312222246793

14/05/2017 22:22:58 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

14/05/2017 22:22:58 | SyncInvokeGetCsPrintFromWebPart | 01312222246793

14/05/2017 22:22:58 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

14/05/2017 22:23:00 | LoadData | 01312222246793

14/05/2017 22:23:00 | LoadData | données trouve

14/05/2017 22:23:00 | LoadData | Parametre trouvé

14/05/2017 22:23:00 | data | data trouve data count: 553

14/05/2017 22:23:06 | Page_Load | RenderReport retour ok

14/05/2017 22:23:16 | Page_Load | ICI3

14/05/2017 23:33:53 | SyncInvokesetFromWebPart | 01312233350397

14/05/2017 23:34:31 | Callback | localhost1818
