10/05/2018 00:01:22 | SyncInvokesetFromWebPart | 015860121614

10/05/2018 00:01:23 | Callback | localhost1818

10/05/2018 00:01:23 | RenderReport | loadData

10/05/2018 00:01:23 | RenderReport | 015860121614

10/05/2018 00:01:23 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

10/05/2018 00:01:23 | SyncInvokeGetCsPrintFromWebPart | 015860121614

10/05/2018 00:01:23 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

10/05/2018 00:01:24 | LoadData | 015860121614

10/05/2018 00:01:24 | LoadData | données trouve

10/05/2018 00:01:24 | LoadData | Parametre non trouvé

10/05/2018 00:01:24 | data | data trouve

10/05/2018 00:01:24 | CreatePDFChemin | ~/Reports/Recouvrement/ChequeImpaye.rdlc | Chemin du fichier rdlc

10/05/2018 00:01:24 | CreatePDFChemin | Add DataSources ok

10/05/2018 00:01:24 | RunCreationPDF | \\PC\Impression

10/05/2018 22:23:01 | PrintingFromService | 0148522231257

10/05/2018 22:23:01 | PrintingFromService | 0148522231740

10/05/2018 22:23:02 | PrintingFromService | 0148522231912

10/05/2018 22:23:02 | PrintingFromService | 014852223280

10/05/2018 22:23:03 | Callback | localhost1818

10/05/2018 22:23:03 | Callback | localhost1818

10/05/2018 22:23:03 | Callback | localhost1818

10/05/2018 22:23:04 | RenderReport | loadData

10/05/2018 22:23:04 | RenderReport | loadData

10/05/2018 22:23:04 | RenderReport | loadData

10/05/2018 22:23:04 | RenderReport | loadData

10/05/2018 22:23:04 | RenderReport | 0148522231740

10/05/2018 22:23:04 | RenderReport | 0148522231912

10/05/2018 22:23:04 | RenderReport | 014852223280

10/05/2018 22:23:04 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

10/05/2018 22:23:04 | SyncInvokeGetCsPrintFromWebPart | 0148522231740

10/05/2018 22:23:04 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

10/05/2018 22:23:04 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

10/05/2018 22:23:04 | SyncInvokeGetCsPrintFromWebPart | 014852223280


10/05/2018 22:23:04 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

10/05/2018 22:23:04 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

10/05/2018 22:23:04 | SyncInvokeGetCsPrintFromWebPart | 0148522231912

10/05/2018 22:23:04 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

10/05/2018 22:23:04 | LoadData | 014852223280

10/05/2018 22:23:04 | LoadData | données trouve

10/05/2018 22:23:04 | LoadData | Parametre trouvé

10/05/2018 22:23:04 | LoadData | 0148522231257

10/05/2018 22:23:04 | data | data trouve data count: 827

10/05/2018 22:23:04 | LoadData | 0148522231912

10/05/2018 22:23:05 | LoadData | données trouve

10/05/2018 22:23:05 | LoadData | données trouve

10/05/2018 22:23:05 | LoadData | données trouve

10/05/2018 22:23:05 | LoadData | Parametre trouvé

10/05/2018 22:23:05 | LoadData | Parametre trouvé

10/05/2018 22:23:05 | LoadData | Parametre trouvé

10/05/2018 22:23:05 | data | data trouve data count: 1628

10/05/2018 22:23:05 | data | data trouve data count: 1617

10/05/2018 22:23:05 | data | data trouve data count: 1624

10/05/2018 22:23:08 | Page_Load | RenderReport retour ok

10/05/2018 22:23:08 | Page_Load | RenderReport retour ok

10/05/2018 22:23:08 | Page_Load | RenderReport retour ok

10/05/2018 22:23:08 | Page_Load | RenderReport retour ok

10/05/2018 22:23:08 | RunExportFile | \\PC\Impression|FactureSimple01180487A105201822238|pdf

10/05/2018 22:23:08 | RunExportFile | \\PC\Impression|FactureSimple01180487D105201822238|pdf

10/05/2018 22:23:08 | RunExportFile | \\PC\Impression|FactureSimple01180487C105201822238|pdf

10/05/2018 22:23:08 | RunExportFile | \\PC\Impression|FactureSimple01180487B105201822238|pdf

10/05/2018 22:23:31 | Page_Load | ICI3

10/05/2018 22:23:44 | Page_Load | ICI3

10/05/2018 22:23:44 | Page_Load | ICI3

10/05/2018 22:23:45 | Page_Load | ICI3

