25/09/2017 20:42:43 | SyncInvokesetFromWebPart | 01207204243106

25/09/2017 20:42:43 | SyncInvokesetFromWebPart | 01207204243301

25/09/2017 20:42:49 | Callback | localhost1818

25/09/2017 20:42:49 | RenderReport | loadData

25/09/2017 20:42:49 | RenderReport | 01207204243106

25/09/2017 20:42:49 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

25/09/2017 20:42:49 | SyncInvokeGetCsPrintFromWebPart | 01207204243301

25/09/2017 20:42:49 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

25/09/2017 20:42:49 | LoadData | 01207204243106

25/09/2017 20:42:49 | LoadData | 01207204243301

25/09/2017 20:42:49 | LoadData | données trouve

25/09/2017 20:42:49 | LoadData | Parametre trouvé

25/09/2017 20:42:49 | LoadData | Parametre trouvé

25/09/2017 20:42:49 | data | data trouve

25/09/2017 20:42:49 | data | data trouve

25/09/2017 20:42:49 | CreatePDFChemin | ~/Reports/Caisse/recu.rdlc | Chemin du fichier rdlc

25/09/2017 20:42:52 | CreatePDFChemin | pTypeRecu : System.Collections.Specialized.StringCollection  pTypeRecu : System.Collections.Specialized.StringCollection | Set Parameters

25/09/2017 20:42:52 | CreatePDFChemin | Add DataSources ok

25/09/2017 20:42:52 | CreatePDFChemin | Add DataSources ok

25/09/2017 20:42:52 | RunCreationPDF | \\PC\Impression

25/09/2017 20:42:52 | RunCreationPDF | \\PC\Impression

25/09/2017 20:43:37 | SyncInvokesetFromWebPart | 02639204336764

25/09/2017 20:43:37 | Callback | localhost1818

25/09/2017 20:43:37 | RenderReport | loadData

25/09/2017 20:43:37 | RenderReport | 02639204336764

25/09/2017 20:43:37 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

25/09/2017 20:43:37 | SyncInvokeGetCsPrintFromWebPart | 02639204336764

25/09/2017 20:43:37 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

25/09/2017 20:43:37 | LoadData | 02639204336764

25/09/2017 20:43:37 | LoadData | données trouve

25/09/2017 20:43:37 | LoadData | Parametre non trouvé

25/09/2017 20:43:37 | data | data trouve

25/09/2017 20:43:37 | CreatePDFChemin | ~/Reports/Accueil/LiaisonCompteur.rdlc | Chemin du fichier rdlc

25/09/2017 20:43:37 | CreatePDFChemin | Add DataSources ok

25/09/2017 20:43:37 | RunCreationPDF | \\PC\Impression

25/09/2017 20:44:54 | SyncInvokesetFromWebPart | 02639204453886

25/09/2017 20:44:54 | Callback | localhost1818

25/09/2017 20:44:54 | RenderReport | loadData

25/09/2017 20:44:54 | RenderReport | 02639204453886

25/09/2017 20:44:54 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

25/09/2017 20:44:54 | SyncInvokeGetCsPrintFromWebPart | 02639204453886

25/09/2017 20:44:54 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

25/09/2017 20:44:54 | LoadData | 02639204453886

25/09/2017 20:44:54 | LoadData | données trouve

25/09/2017 20:44:54 | LoadData | Parametre non trouvé

25/09/2017 20:44:54 | data | data trouve

25/09/2017 20:44:54 | CreatePDFChemin | ~/Reports/Devis/FicheProgrammation.rdlc | Chemin du fichier rdlc

25/09/2017 20:44:54 | CreatePDFChemin | Add DataSources ok

25/09/2017 20:44:54 | RunCreationPDF | \\PC\Impression

25/09/2017 20:48:32 | SyncInvokesetFromWebPart | 02639204832549

25/09/2017 20:48:32 | Callback | localhost1818

25/09/2017 20:48:32 | RenderReport | loadData

25/09/2017 20:48:32 | RenderReport | 02639204832549

25/09/2017 20:48:32 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

25/09/2017 20:48:32 | SyncInvokeGetCsPrintFromWebPart | 02639204832549

25/09/2017 20:48:32 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

25/09/2017 20:48:32 | LoadData | 02639204832549

25/09/2017 20:48:32 | LoadData | données trouve

25/09/2017 20:48:32 | LoadData | Parametre non trouvé

25/09/2017 20:48:32 | data | data trouve

25/09/2017 20:48:32 | CreatePDFChemin | ~/Reports/Devis/SortieCompteur1.rdlc | Chemin du fichier rdlc

25/09/2017 20:48:32 | CreatePDFChemin | Add DataSources ok

25/09/2017 20:48:32 | RunCreationPDF | \\PC\Impression

25/09/2017 20:49:30 | SyncInvokesetFromWebPart | 02639204930140

25/09/2017 20:49:30 | Callback | localhost1818

25/09/2017 20:49:30 | RenderReport | loadData

25/09/2017 20:49:30 | RenderReport | 02639204930140

25/09/2017 20:49:30 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

25/09/2017 20:49:30 | SyncInvokeGetCsPrintFromWebPart | 02639204930140

25/09/2017 20:49:30 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

25/09/2017 20:49:30 | LoadData | 02639204930140

25/09/2017 20:49:30 | LoadData | données trouve

25/09/2017 20:49:30 | LoadData | Parametre non trouvé

25/09/2017 20:49:30 | data | data trouve

25/09/2017 20:49:30 | CreatePDFChemin | ~/Reports/Devis/SortieMateriel.rdlc | Chemin du fichier rdlc

25/09/2017 20:49:30 | CreatePDFChemin | Add DataSources ok

25/09/2017 20:49:30 | RunCreationPDF | \\PC\Impression

