20/05/2017 13:48:57 | SyncInvokesetFromWebPart | 02639134852563

20/05/2017 13:48:58 | SyncInvokesetFromWebPart | Le processus ne peut pas accéder au fichier 'D:\PROJETIWEBS\IWEB EN COURS\Galatee\Galatee.WcfService\App_Data\LOG GALATEE\PrintingsService\Log_Galatee_Du_20052017.txt', car il est en cours d'utilisation par un autre processus.

20/05/2017 13:49:12 | Callback | localhost1818

20/05/2017 13:49:13 | RenderReport | loadData

20/05/2017 13:49:13 | RenderReport | 02639134852563

20/05/2017 13:49:13 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

20/05/2017 13:49:13 | SyncInvokeGetCsPrintFromWebPart | 02639134852563

20/05/2017 13:49:13 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

20/05/2017 13:49:13 | LoadData | 02639134852563

20/05/2017 13:49:14 | LoadData | données trouve

20/05/2017 13:49:14 | LoadData | Parametre non trouvé

20/05/2017 13:49:14 | data | data trouve data count: 2

20/05/2017 13:49:14 | Page_Load | RenderReport retour ok

20/05/2017 13:49:23 | Page_Load | ICI3

20/05/2017 13:50:43 | SyncInvokesetFromWebPart | 02639135043347

20/05/2017 13:50:43 | Callback | localhost1818

20/05/2017 13:50:43 | RenderReport | loadData

20/05/2017 13:50:43 | RenderReport | 02639135043347

20/05/2017 13:50:43 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

20/05/2017 13:50:43 | SyncInvokeGetCsPrintFromWebPart | 02639135043347

20/05/2017 13:50:43 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

20/05/2017 13:50:43 | LoadData | 02639135043347

20/05/2017 13:50:43 | LoadData | données trouve

20/05/2017 13:50:43 | LoadData | Parametre non trouvé

20/05/2017 13:50:44 | data | data trouve data count: 29

20/05/2017 13:50:44 | Page_Load | RenderReport retour ok

20/05/2017 13:50:45 | Page_Load | ICI3

20/05/2017 13:53:19 | SyncInvokesetFromWebPart | 02639135319601

20/05/2017 13:53:19 | Callback | localhost1818

20/05/2017 13:53:19 | RenderReport | loadData

20/05/2017 13:53:20 | RenderReport | 02639135319601

20/05/2017 13:53:20 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

20/05/2017 13:53:20 | SyncInvokeGetCsPrintFromWebPart | 02639135319601

20/05/2017 13:53:20 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

20/05/2017 13:53:20 | LoadData | 02639135319601

20/05/2017 13:53:20 | LoadData | données trouve

20/05/2017 13:53:20 | LoadData | Parametre non trouvé

20/05/2017 13:53:20 | data | data trouve data count: 29

20/05/2017 13:53:20 | Page_Load | RenderReport retour ok

20/05/2017 13:53:22 | Page_Load | ICI3

20/05/2017 13:55:08 | SyncInvokesetFromWebPart | 026391355876

20/05/2017 13:55:08 | Callback | localhost1818

20/05/2017 13:55:08 | RenderReport | loadData

20/05/2017 13:55:08 | RenderReport | 026391355876

20/05/2017 13:55:08 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

20/05/2017 13:55:08 | SyncInvokeGetCsPrintFromWebPart | 026391355876

20/05/2017 13:55:08 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

20/05/2017 13:55:08 | LoadData | 026391355876

20/05/2017 13:55:08 | LoadData | données trouve

20/05/2017 13:55:08 | LoadData | Parametre non trouvé

20/05/2017 13:55:08 | data | data trouve data count: 8

20/05/2017 13:55:09 | RenderReport | La référence d'objet n'est pas définie à une instance d'un objet.

20/05/2017 14:08:10 | SyncInvokesetFromWebPart | 026391489237

20/05/2017 14:08:26 | Callback | localhost1818

20/05/2017 14:08:27 | RenderReport | loadData

20/05/2017 14:08:27 | RenderReport | 026391489237

20/05/2017 14:08:27 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

