06/07/2017 00:51:38 | SyncInvokesetFromWebPart | 0283805137544

06/07/2017 00:51:40 | Callback | localhost1818

06/07/2017 00:51:41 | RenderReport | loadData

06/07/2017 00:51:41 | RenderReport | 0283805137544

06/07/2017 00:51:41 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

06/07/2017 00:51:41 | SyncInvokeGetCsPrintFromWebPart | 0283805137544

06/07/2017 00:51:41 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

06/07/2017 00:51:41 | LoadData | 0283805137544

06/07/2017 00:51:41 | LoadData | données trouve

06/07/2017 00:51:41 | LoadData | Parametre trouvé

06/07/2017 00:51:41 | data | data trouve

06/07/2017 00:51:41 | CreatePDFChemin | ~/Reports/Accueil/ContratClient.rdlc | Chemin du fichier rdlc

06/07/2017 00:51:45 | CreatePDFChemin | pTypedemande : System.Collections.Specialized.StringCollection  pTypedemande : System.Collections.Specialized.StringCollection | Set Parameters

06/07/2017 00:51:45 | CreatePDFChemin | Add DataSources ok

06/07/2017 00:51:45 | RunCreationPDF | \\PC\Impression

06/07/2017 16:57:46 | SyncInvokesetFromWebPart | 01360165746505

06/07/2017 16:57:51 | Callback | localhost1818

06/07/2017 16:57:51 | RenderReport | loadData

06/07/2017 16:57:51 | RenderReport | 01360165746505

06/07/2017 16:57:51 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

06/07/2017 16:57:51 | SyncInvokeGetCsPrintFromWebPart | 01360165746505

06/07/2017 16:57:51 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

06/07/2017 16:57:51 | LoadData | 01360165746505

06/07/2017 16:57:51 | LoadData | données trouve

06/07/2017 16:57:51 | LoadData | Parametre trouvé

06/07/2017 16:57:51 | data | data trouve

06/07/2017 16:57:51 | CreatePDFChemin | ~/Reports/Report/EtatCompteur.rdlc | Chemin du fichier rdlc

06/07/2017 16:57:55 | CreatePDFChemin | pParametre : System.Collections.Specialized.StringCollection  pParametre : System.Collections.Specialized.StringCollection | Set Parameters

06/07/2017 16:57:55 | CreatePDFChemin | Add DataSources ok

06/07/2017 16:57:55 | RunCreationPDF | \\PC\Impression

06/07/2017 17:58:59 | SyncInvokesetFromWebPart | 01360175859405

06/07/2017 18:05:46 | SyncInvokesetFromWebPart | 0136018546539

06/07/2017 18:05:51 | Callback | localhost1818

06/07/2017 18:05:51 | RenderReport | loadData

06/07/2017 18:05:51 | RenderReport | 0136018546539

06/07/2017 18:05:51 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

06/07/2017 18:05:51 | SyncInvokeGetCsPrintFromWebPart | 0136018546539

06/07/2017 18:05:51 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

06/07/2017 18:05:51 | LoadData | 0136018546539

06/07/2017 18:05:51 | LoadData | données trouve

06/07/2017 18:05:51 | LoadData | Parametre trouvé

06/07/2017 18:05:51 | data | data trouve

06/07/2017 18:05:51 | CreatePDFChemin | ~/Reports/Report/EtatCompteur.rdlc | Chemin du fichier rdlc

06/07/2017 18:05:52 | CreatePDFChemin | pParametre : System.Collections.Specialized.StringCollection  pParametre : System.Collections.Specialized.StringCollection | Set Parameters

06/07/2017 18:05:52 | CreatePDFChemin | Add DataSources ok

06/07/2017 18:05:52 | RunCreationPDF | \\PC\Impression

06/07/2017 20:04:57 | SyncInvokesetFromWebPart | 0256520457207

06/07/2017 20:05:19 | Callback | Début

06/07/2017 20:05:19 | Callback | Enquete

06/07/2017 20:05:19 | Callback | Index

06/07/2017 20:05:19 | Callback | 0256520457207

06/07/2017 20:05:19 | Callback | [[PC[Impression

06/07/2017 20:05:19 | Callback | 1818

06/07/2017 20:05:19 | Callback | localhost

06/07/2017 20:05:19 | Callback | 

06/07/2017 20:05:19 | Callback | False

06/07/2017 20:05:19 | Callback | True

06/07/2017 20:05:19 | Callback | 

06/07/2017 20:05:19 | Callback | 

06/07/2017 20:05:19 | Callback | 

06/07/2017 20:05:19 | Callback | 

06/07/2017 20:05:19 | Callback | True

06/07/2017 20:05:19 | Callback | False

06/07/2017 20:05:19 | Callback | localhost

06/07/2017 20:05:19 | Callback | 1818

06/07/2017 20:05:19 | Callback | 1818

06/07/2017 20:05:19 | Callback | localhost1818

06/07/2017 20:05:19 | RenderReport | loadData

06/07/2017 20:05:19 | RenderReport | 0256520457207

06/07/2017 20:05:19 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

06/07/2017 20:05:19 | SyncInvokeGetCsPrintFromWebPart | 0256520457207

06/07/2017 20:05:19 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

06/07/2017 20:05:19 | LoadData | 0256520457207

06/07/2017 20:05:19 | LoadData | données trouve

06/07/2017 20:05:19 | LoadData | Parametre non trouvé

06/07/2017 20:05:19 | data | data trouve

06/07/2017 20:05:19 | CreatePDFChemin | ~/Reports/Index/Enquete.rdlc | Chemin du fichier rdlc

06/07/2017 20:05:19 | CreatePDFChemin | Add DataSources ok

06/07/2017 20:05:19 | RunCreationPDF | \\PC\Impression

